Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1412566788494586e-05,8.125686639687046e-05,0.0,-0.00031724788976134733,0.00010027521631855051,0.0,0.0001159977589850314,3.534154173394199e-05,0.0,-0.0010052615267341024,-0.0007045659283176065,0.0,-0.0006877235628053313,-0.00026537971883954013,0.0,0.00012560434406623245,0.00019012064389244186,0.0,-5.348999144189293e-05,0.000518771349452436,0.0,-0.00042774255460244605,0.0002831620059441775,-3.419682499952614e-05,0.0008942819730145857,0.0005275824171258137,-8.640367072075605e-05,7.310367131140083e-05,1.1132433428429067e-06,0.0002180363934894558,-0.00015634033545211423,-0.00012570554856210946,-0.00016037192901421804,-0.0010139037048793398,-7.729495904641225e-05,-0.00038000156069756486,-0.0007517634925898165,3.2568001188337804e-06,-0.0008909200929338113,-0.00046883534334483555,0.0,0.0001581909142259974,0.0006004692653368693,0.0,0.0005670909797481727,-0.000461328811943531,0.0,-0.0004238259483099682,-0.0010160027981328313,0.0,-0.00023495017463574187,0.00014465651838690974,0.0,0.00023059546234435402,9.131018523476087e-05,0.0,0.00014575607194274197,-0.00044507809609058315,0.0,-0.00040521152892324607,0.00012782283127307892,0.0,0.00011867747409269214
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3579537480836734e-05,5.992162914481014e-07,0.0,-0.00011193494734470732,3.1112273973121773e-05,0.0,0.0001602203985385131,1.5352357586380094e-05,0.0,-0.0003234538262768183,-0.00017904282809467988,0.0,-0.0002393743175707641,-0.0002060542453546077,0.0,-3.44601377582876e-05,-0.00010291093061823631,0.0,-8.247769976151176e-05,-4.345906272646971e-05,0.0,-0.00015538215047854463,-1.8520501325838267e-05,-5.871737201232463e-05,0.00010766694776975783,5.1247254268673715e-05,-5.351172731025144e-05,6.215501700353343e-05,6.5192963284062e-05,2.753714841674082e-05,5.2479324367595836e-05,8.074876914179185e-05,1.825902087148279e-05,-3.569055042135005e-05,1.9425919108471136e-05,-3.1675118552811906e-05,-0.00010511137166758999,-3.557756426744163e-06,-0.00013508562897186495,-1.815790092223324e-06,0.0,7.906159911726718e-05,7.731245579634561e-05,0.0,-4.053031298099086e-06,-2.162338255402574e-05,0.0,-2.829211574862711e-05,-0.00013007899266085588,0.0,7.241853709274438e-06,0.00014963030753278872,0.0,0.00010122112542376271,9.734941162605538e-05,0.0,4.878481393461698e-05,1.7663200446804693e-05,0.0,6.493422821222338e-05,5.489615658007096e-05,0.0,2.6435632498760242e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.160934259649367e-05,-1.6029222970246337e-05,0.0,-0.00020832867900026032,-8.091938667348586e-05,0.0,0.00011722935494617559,-8.543548756279051e-05,0.0,-0.00043773791439889466,-0.0002050263193086721,0.0,-5.0608567325980404e-05,-0.0001235973758957698,0.0,6.068633898394182e-05,-0.00012413260563334916,0.0,6.027590723533649e-05,-4.0309985888598024e-05,0.0,7.892663852544501e-05,1.7967553649214097e-05,-1.0953279270324856e-05,3.071417413593736e-05,7.343431454501115e-05,-6.914355384651571e-05,0.00010102775038831169,9.315796596638392e-05,2.5086143796215766e-05,-3.6480766411841614e-05,4.436253431777004e-05,-1.1827880807686598e-05,-1.1338684998918325e-07,4.188729450106621e-05,-6.485397345386446e-05,-2.2230710019357503e-05,-2.1029247727710756e-06,-3.030916392162908e-05,-3.2834293706400785e-05,0.0,0.00016388031806854997,0.0001931230987975141,0.0,0.00010405466757219983,-7.100635724782478e-05,0.0,-8.349556897883303e-05,-0.00015773901039210615,0.0,-2.1628117392538114e-05,0.0002449927841371391,0.0,0.00017467274235968944,0.00011422892988775857,0.0,4.836301826799172e-05,8.340693297213875e-05,0.0,0.0001299039227887988,2.7263756728643783e-05,0.0,1.4322669157991185e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.79952539212536e-05,2.605445042718202e-06,0.0,-0.00017598961771000176,3.0943055426178036e-05,0.0,0.0002106981691031251,7.26324717834359e-05,0.0,-0.0004437881761987228,-0.00021561202374869025,0.0,-0.00015134172967009362,-0.00013016845055972227,0.0,3.4198040011688136e-05,-1.9501016722642817e-05,0.0,7.776813508826308e-05,4.523794799752068e-05,0.0,-1.8576635247882224e-05,7.440662731823977e-05,-2.491700870450586e-05,0.0001396471281987033,0.00010097301103087375,-2.3186670696304645e-05,8.677759840793442e-05,3.0573660842492246e-05,8.537253925169353e-06,3.7277806404745208e-06,6.830718011769932e-06,2.8920882614329456e-05,4.849020355322864e-05,3.484207089059055e-05,-1.8691974473767915e-05,-3.265131759690121e-05,1.2242523371241986e-06,-7.403801206237403e-05,-9.32900689622329e-05,0.0,0.000142297654383583,0.0001265801748741069,0.0,5.957524456789543e-05,-0.00011559900251995715,0.0,-0.0001563475870716502,-0.00029418890184388144,0.0,-7.796047368174185e-05,0.00021903695611399598,0.0,0.00016441976091300604,0.0001394131454617309,0.0,4.911604037260986e-05,-1.7312196378043153e-05,0.0,7.153289315056099e-06,2.9755216819467022e-05,0.0,1.923870757309487e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3759638677584008e-05,3.300688753370196e-05,0.0,-2.891879696107935e-05,2.381844758929219e-05,0.0,-0.000128074533859035,-0.00014722422798513435,0.0,0.0009509487852483289,0.0009626451234726118,0.0,0.0009443911549897166,0.0004511306701715512,0.0,0.0005347529759819736,0.0011604124481527833,0.0,0.00013823433255311102,0.00012905415755085415,0.0,-0.0006398468884435715,-0.0013090562501020032,-1.9413355039432645e-06,-0.00037135213047804425,-0.000967327171620127,-3.965119802160189e-05,0.00010547253012191504,8.245447272202e-05,-1.4902105031069368e-05,-4.405986532219686e-05,2.6731977732197266e-05,-5.314848589478061e-05,3.1447711589862595e-05,3.959943765948992e-05,-8.246747569501167e-05,-2.6405949793115724e-05,1.663211551203858e-06,-5.860912438947707e-05,-4.2650642153603255e-05,0.0,9.945846741175047e-05,-4.90830668786657e-05,0.0,-0.00015366458403150317,0.0008299081536097219,0.0,0.0006506897363169628,0.0015061109635917092,0.0,0.0009559410991096229,0.0002638823732195306,0.0,0.00018512332131649602,-0.00040382372824296906,0.0,-4.7767155829205874e-05,-0.001669991948228926,0.0,-0.00048577601155557203,-0.0022743194671784295,0.0,-0.0015883108159323457
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.590758634847589e-05,-3.7502803024835883e-06,0.0,-5.124238952703308e-05,2.3028029427223374e-05,0.0,-0.00018636773125763284,-0.00019426992384978802,0.0,-0.000296648166840896,-0.00014642088135587982,0.0,-0.00010000578564358875,-9.155649077001727e-05,0.0,-0.00016142554457474034,-0.0001911148828367004,0.0,1.022810596623458e-05,-1.2475420589908026e-06,0.0,4.335282141255448e-05,3.55907593620941e-05,-3.7657449138350783e-06,3.026626414794009e-05,4.65811213143752e-05,-2.6164278096985072e-05,7.008109321759548e-05,5.52042166236788e-05,7.4643015977926556e-06,-3.6860963227809407e-05,-1.3898634606448467e-05,-5.756163460318931e-05,-2.4706360563868656e-05,1.7422771197743713e-05,-1.3176886568544433e-05,-1.1385249381419271e-05,5.198245344217867e-07,-7.858153185225093e-06,-1.4242264996937593e-05,0.0,5.5201090272021245e-05,-7.130006928491638e-05,0.0,-7.650503743207082e-05,-6.598746564122849e-05,0.0,-0.00010483618832950014,-0.00020686287414719117,0.0,-0.00010918000552919693,0.00012000674367300235,0.0,8.739878190681338e-05,1.7987203391385266e-05,0.0,2.1324119588825853e-05,4.172177061263938e-05,0.0,6.508671387564391e-05,6.732044232194312e-05,0.0,3.943909548979718e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0001397970158723183,-0.00022690583922667428,0.0,-0.0013538825885916594,2.0363599687698298e-05,0.0,0.00046349736425327137,3.0440425471169876e-05,0.0,-0.002604236805345863,-0.0015298010742117185,0.0,-0.00197632799638086,-0.001261672314358293,0.0,0.0006097339116968214,4.856545710936189e-06,0.0,-0.00040811815662891607,8.820817049127073e-05,0.0,-0.0003141445224173367,-1.7770308986655436e-05,0.0,0.0003762695861951215,0.0002133120742473693,-0.00019813414895907043,0.0008314158055145526,-4.3320177937857806e-05,0.00027443053702882027,-0.0003707623640366364,0.00014531117922160773,0.00021334944234695284,-0.0009735325355723035,-0.00012397674407111481,-0.0007140523369889707,-0.001140443353797309,-3.3664682414382694e-05,-0.0017639317258726806,0.00043661284435074775,0.0,0.0009305214333289769,0.0007607539580203593,0.0,0.00047614663737476803,-0.000472267452350934,0.0,-0.00034177252490735554,-0.0009943324585037772,0.0,-0.00034903554002085,-0.0003011280241116765,0.0,4.9211372934223616e-05,8.685005617735442e-05,0.0,-4.4984803316765465e-05,-0.00047102356678806244,0.0,-0.000420096431626007,0.00024852154519976465,0.0,9.683670061349402e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.701000227825716e-05,9.607528845663182e-06,0.0,-0.00011316778240143322,-2.0715216451208107e-05,0.0,2.8146474614914042e-05,-4.08005137796863e-05,0.0,-0.00017463898366258944,-9.00089675815252e-05,0.0,1.945172443811316e-05,-1.1317448297631928e-06,0.0,-0.00010962052230752306,-0.00010071374996186932,0.0,-2.0209656904626174e-05,-5.5031024203344714e-05,0.0,5.123931867274223e-05,3.964857460232451e-05,-7.913309673313051e-06,1.842284469603328e-05,3.442237790295621e-05,-4.226358920277562e-05,8.128442124871071e-05,8.172535824996886e-05,4.2874003920587714e-05,7.08419865986798e-07,2.485137272742577e-05,-2.8217063918418716e-05,-1.3502046276698821e-05,2.2088676632847638e-05,-4.906612914055586e-05,1.4441076928051188e-06,-4.613321798387915e-06,-1.212764560477808e-05,-6.01957776962081e-05,0.0,6.908417490194551e-05,6.076179444789887e-05,0.0,5.473714707477484e-05,-9.005557734781177e-05,0.0,-6.09977691055974e-05,-9.120914226514288e-05,0.0,-1.3184595190978144e-05,0.00018704242169405915,0.0,0.0001221856733718596,0.00010383354636360309,0.0,4.6101670432108224e-05,5.228858102782397e-05,0.0,7.757263876555953e-05,5.896565422517597e-05,0.0,3.6699167685583235e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8044185746693984e-05,-1.0024272050941363e-05,0.0,-0.00015418519338709303,-3.5391412166063677e-05,0.0,-3.757580270757899e-07,-0.00010036317740741652,0.0,-0.00040392451162915674,-0.00019443787692580372,0.0,-0.00018384837909252383,-0.00010444203351653414,0.0,-2.412446014204761e-05,-9.294496485381388e-06,0.0,-6.913870169228175e-05,-2.169919513107743e-05,0.0,-8.798616865533404e-05,-2.207564888522029e-05,-8.774107554927468e-06,8.438148495770292e-05,5.557507133744366e-05,-7.704569172346965e-05,0.00010792685010528658,5.108637913508574e-05,2.28196126408875e-05,-7.220204788609408e-06,3.8906756308279e-05,-8.583493443438784e-05,1.1032325965061318e-05,6.464532882091589e-05,-2.7863975483342073e-05,-7.040930395305623e-05,-2.1246170217636974e-06,-9.033058551722207e-05,-9.875760406430345e-05,0.0,4.5179312583059075e-05,0.00012080722382961539,0.0,0.00011857109377160668,-0.00012750023292028344,0.0,-8.969253074610606e-05,-0.0002503121856716462,0.0,-7.520791710703634e-05,0.00010868979170481907,0.0,0.00011284603515377966,0.00012488542361097644,0.0,5.894467284178973e-05,-3.964858435210772e-05,0.0,-2.4984666815726086e-05,6.965856406168313e-05,0.0,3.256542353483383e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.208795664249919e-05,2.668740547960624e-05,0.0,-6.179487369081471e-05,-8.311538775160443e-05,0.0,-0.00010125202854396775,-0.00014106157886999425,0.0,-0.00014688157665659673,-7.776391386869363e-05,0.0,0.0002569111833872739,9.466689225519076e-05,0.0,0.00046660470587085,0.00021009854073781754,0.0,4.456649112398736e-06,7.97113798034843e-05,0.0,-0.00010473401996932807,-0.0004063507561932056,-1.090813777409494e-05,-0.0007262022458053252,-0.0006694123165289056,-1.6092998848762363e-05,-0.0007602177545413724,-0.001050858806920587,-2.7282017981633544e-05,1.7084843784687109e-06,7.055963558741496e-05,-1.8248874694108965e-05,0.00010744114064436871,6.079918894101866e-05,1.4236801071092487e-05,2.92259399429895e-06,1.300534058827907e-06,-1.4435360972129274e-05,-7.03485762278433e-05,0.0,3.286137394752586e-05,-1.5158972382778302e-05,0.0,-4.3506456349859946e-05,-0.00013341569205294946,0.0,-8.744212595956924e-05,0.0004360839376658987,0.0,-0.00010200434295256855,-0.0004408402047192794,0.0,-0.0005004563974853227,-0.0005378651288992842,0.0,-0.00013785714177174668,0.0004087388380867196,0.0,0.00025177609099955587,1.0499638665351086e-05,0.0,1.1936950249946677e-06
