Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00010471826419234276,0.00010331135476008058,0.0,0.0005705393431708216,0.00044752023415639997,0.0,0.00014626038959249853,0.0001661841501481831,0.0,0.0007432383671402931,0.0007149377930909395,0.0,0.00027622155845165254,0.0002010718174278736,0.0,0.0009151451662182808,0.0007202017307281494,0.0,0.0,0.0,0.0,3.367486409842968e-05,-3.5062513779848815e-05,0.0,-3.6829548189416525e-05,-5.743332440033555e-05,0.0,0.00012137578800320625,8.75828042626381e-05,0.0,3.975635394454002e-05,-3.0293498421087863e-05,0.0,0.00021761175245046615,0.00011980148963630199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005415806453675032,0.0004463300667703152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014783695340156555,8.097677491605281e-05,0.0,-1.2718620710074901e-05,4.322935361415148e-05,0.0,-0.00029210243374109266,-0.0001028699753805995,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.947890527546406e-05,6.540674599818886e-05,0.0,0.0005331700202077627,0.0005919260671362281,0.0,9.886445477604865e-05,6.622644141316414e-05,0.0,0.0,0.0,0.0,0.000882224515080452,0.0006687816977500916,0.0,0.0007234520092606545,0.0005440413393080234,0.0,0.0,0.0,0.0,2.0919237285852433e-05,-2.885709749534726e-05,0.0,-5.3341644816100596e-05,-8.611938683316112e-05,0.0,0.00045448841527104375,0.0003373012691736221,0.0,9.941132739186287e-05,-6.1780994292348625e-06,0.0,0.0003146646358072758,0.0001761955348774791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23560231178999e-05,-8.61122366040945e-05,0.0,0.00046306800097227095,0.0003359024599194527,0.0,-3.820251440629363e-05,0.00022827438078820705,0.0,-0.001129017947241664,-0.0004381104081403464,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00016695198602974414,9.056705399416386e-05,0.0,0.0010158060351386667,0.0010979616781696677,0.0,0.0003381037921644747,0.0003027194843161851,0.0,0.00021040258929133415,0.00018165234476327896,0.0,0.000493694543838501,0.0004121110960841179,0.0,0.0004986680671572685,0.0003866828605532646,0.0,0.0,0.0,0.0,6.352498428896069e-05,-1.3642089907079935e-05,0.0,-8.878380875103175e-05,-0.00016033923369832337,0.0,0.0004898760002106428,0.00035583049058914186,0.0,6.337277824059129e-05,-2.8851899551227688e-05,0.0,0.00021761175245046615,0.00011980148963630199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011432340834289789,-0.00023395949974656106,0.0,0.00014487979002296924,8.694898337125778e-05,0.0,-0.00011970945168286562,5.8106714859604836e-05,0.0,-0.000489826537668705,-5.916549358516931e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0082544758915901e-06,9.441910369787366e-05,0.0,0.0005191193614155054,0.0006074852321762592,0.0,8.801470976322889e-05,8.232296095229685e-05,0.0,0.00019753234460949897,0.000175262913107872,0.0,0.000243060439825058,0.00020507033914327622,0.0,0.0007865810953080654,0.0005977976880967617,0.0,0.0,0.0,0.0,2.522589638829231e-05,-3.5976339131593703e-06,0.0,-3.393286024220288e-05,-7.508238544687629e-05,0.0,0.00016875285655260086,0.00012760462239384652,0.0,1.5396819217130543e-05,-1.2322876136749982e-05,0.0,0.0003302651923149824,0.0001428774988744408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015609649010002612,0.0001361361052840948,0.0,0.0,0.0,0.0,-9.210571646690368e-05,-0.0001712312176823616,0.0,0.00010631458833813667,8.806126192212105e-05,0.0,-0.00020814907271414994,5.4966909810900685e-05,0.0,-0.0005284668877720833,-0.00014996926067396997,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.471723878756166e-05,5.4710625554434956e-05,0.0,0.000589453699067235,0.0006619043718092143,0.0,8.28567345160991e-05,7.979675196111202e-05,0.0,0.00017346853390336038,0.0001396004669368267,0.0,0.00027622155845165254,0.0002010718174278736,0.0,0.0004028905183076859,0.00030520495027303696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7628795728087424e-05,-7.918867049738765e-05,0.0,0.0004852368123829365,0.0003563908953219652,0.0,7.119175046682358e-05,9.063128381967544e-06,0.0,0.00021173525601625443,0.00011804813984781504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1744305053725836e-05,-9.203038644045592e-07,0.0,-0.016235655698692425,-0.012859916990855709,0.0,-7.657706271857023e-05,-0.000192211396060884,0.0,0.00025998739525675776,0.00016196154057979584,0.0,0.0001437005354091525,0.00020062102004885673,0.0,-0.00046398019418120384,-0.00019517103326506912,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00030022108228877186,0.00014836959075182677,0.0,0.0008021972421556711,0.0009294398594647646,0.0,0.00010168949142098426,0.00012102020904421807,0.0,0.0,0.0,0.0,0.0016743405908346176,0.0012616642378270625,0.0,0.0009265465661883355,0.0007435201480984688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.246539970859885e-05,-5.102458875626326e-05,0.0,0.0003054799884557724,0.00023982546292245388,0.0,1.8291043816134333e-05,-3.0646008672192695e-05,0.0,0.0003030197788029909,0.00016479756683111192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035597650334239005,0.0003003351204097271,0.0,0.0,0.0,0.0,-9.573896881192922e-05,-0.00016108515206724404,0.0,0.0,0.0,0.0,-0.00012622813694179057,6.789617938920855e-05,0.0,-0.00031038678251206877,-1.268483465537429e-06,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.632419561967254e-05,4.591996897943318e-05,0.0,0.0006109378207474947,0.0006615837733261287,0.0,0.00017071909038349987,0.0001453361799940467,0.0,0.00020896721631288528,0.00017783284187316894,0.0,0.0008715206198394299,0.0006396627612411976,0.0,0.0005679017677903175,0.0004106827266514301,0.0,0.0,0.0,0.0,1.215693773701787e-05,-5.1017991499975326e-05,0.0,-1.9702548161149026e-05,-3.035018453374505e-05,0.0,0.00025308826938271524,0.00018039442598819733,0.0,3.559587523341179e-05,4.531564190983772e-06,0.0,0.0008766682026907801,0.0004821165336761624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002466648444533348,0.00020496518351137638,0.0,0.0,0.0,0.0,-6.119837053120136e-05,-9.812992066144943e-05,0.0,0.0003815707750618458,0.00025555724278092384,0.0,9.366009384393692e-05,0.00018167556496337056,0.0,-0.0006140851136296987,-0.00033764432184398176,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.00011785706970840693,-2.2427321528084577e-05,0.0,0.0011051452439278363,0.0010490029444918036,0.0,0.0005775504698976874,0.0005103972379583865,0.0,0.00015595383942127228,0.0001348196994513273,0.0,0.00038645874708890913,0.0002971763722598553,0.0,0.0018336458504199982,0.0014117018319666386,0.0,0.0,0.0,0.0,-4.5347027480602267e-07,-4.3915929272770884e-05,0.0,-1.966692507266998e-06,-3.3330349251627924e-05,0.0,9.717725217342377e-05,8.112578652799129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003757400065660477,0.00030900987796485426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002696714363992214,0.00017411991953849792,0.0,0.0001089134532958269,0.00015208282507956028,0.0,-0.0004840768501162529,-0.00015256281942129134,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.166891289874911e-05,3.9908390026539567e-05,0.0,0.0006830512685701251,0.0006441558571532368,0.0,0.0004087835829705,0.000366484010592103,0.0,0.000214384812861681,0.00020081298425793647,0.0,0.00027622155845165254,0.0002010718174278736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2610408011823893e-05,-7.102062227204442e-06,0.0,-1.586153288371861e-05,-2.6921243406832218e-05,0.0,0.0004442113265395165,0.0003270872589200735,0.0,0.0,0.0,0.0,0.00021761175245046615,0.00011980148963630199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003211184963583946,0.00028649570420384406,0.0,0.0,0.0,0.0,-0.00011026984080672264,-0.00017384694889187812,0.0,0.0008080979250371456,0.0005990028567612172,0.0,0.00028309141518548134,0.00042088948423042895,0.0,-0.0012984259612858296,-0.0007053879334125668,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00016087023541331292,0.00010921155102550983,0.0,0.0004212569678202271,0.0004016243712976575,0.0,0.0001247574621811509,0.00015606785658746957,0.0,0.00021304819732904435,0.0002126370742917061,0.0,0.0012945691496133805,0.001015467308461666,0.0,0.0007219273224473,0.0005726535618305206,0.0,0.0,0.0,0.0,1.1167814955115319e-05,-9.23546147532761e-06,0.0,-1.8846552120521664e-05,-4.58722619805485e-05,0.0,0.0,0.0,0.0,0.00010049650445580483,6.93656038492918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000379438204690814,0.00031327206641435624,0.0,0.0,0.0,0.0,-9.831096976995469e-05,-0.00016496382188051938,0.0,9.146716445684433e-05,8.273612707853318e-05,0.0,8.65909270942211e-06,9.670709259808063e-05,0.0,-0.0002806387562304735,-9.138169698417187e-05,0.0
