Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0025761186610907317,0.0009616614459082484,0.0,0.0007123408000916242,8.517456764820963e-05,0.0,0.0011943055829033255,0.0007455106661655009,0.0,0.002417544107884169,0.0015082568116486072,0.0,0.00024731718003749846,0.0001553940959274769,0.0,0.0017912669479846954,0.001048044692724943,0.0,0.0,0.0,0.0,0.0009694228880107403,0.0004343691095709801,0.0,0.0005795533768832683,0.00029437684454023836,0.0,0.00040678746998310087,0.00024629328399896624,0.0,0.0006025637779384852,0.00037063070572912693,0.0,0.0006149679236114025,0.0003327030874788761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013274145126342773,0.0008651100471615791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003733404353260994,0.00022801265120506287,0.0,0.0004473016876727343,5.477696657180786e-05,0.0,-5.8561324840411545e-05,-0.0002027300652116537,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.001454842071980238,0.0006479980191215872,0.0,0.0010812438279390335,0.0006962215102976188,0.0,0.0001502127666026354,7.418118417263031e-05,0.0,0.0,0.0,0.0,0.0012064340710639953,0.0008303610235452652,0.0,0.0011134401708841324,0.0006383810378611088,0.0,0.0,0.0,0.0,0.0005057226866483688,0.00018427486531436444,0.0,0.0008567868545651436,0.0004329784959554672,0.0,0.0012443229928612708,0.0007491538859903812,0.0,0.0009203942399471999,0.0005214889626950026,0.0,0.0008144207857549191,0.00047112329863011835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.402891129255295e-05,-5.12990728020668e-05,0.0,0.0013394842855632306,0.0008814685046672821,0.0,0.0019654111936688425,0.00015755374915897845,0.0,-0.00021171032334677876,-0.0009403178514912724,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0024021299742162227,0.001063781762495637,0.0,0.0012270469218492509,0.0006481217127293348,0.0,0.0007847927371039987,0.00042407262488268314,0.0,0.000243826936930418,0.00014255762100219725,0.0,0.00096025250852108,0.0005933709442615509,0.0,0.0008648567646741867,0.0004953988268971443,0.0,0.0,0.0,0.0,0.0010369925200939178,0.00048040253110229967,0.0,0.0016377529501914979,0.0008884177077561617,0.0,0.0013496612384915352,0.0007966110482811928,0.0,0.0007273259572684765,0.0004159165732562542,0.0,0.0006079267151653766,0.0003262558579444885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000590801052749157,-8.954319637268781e-05,0.0,0.0003274869918823242,0.00020903188735246658,0.0,0.0011937234923243523,0.00011872106464579702,0.0,-3.333059255965054e-05,-0.00023204435594379903,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0011743724253028632,0.00030745822470635176,0.0,0.0009103890671394765,0.000457820922601968,0.0,0.0001861470565199852,8.055491256527603e-05,0.0,0.00024059837684035302,0.00012779781594872473,0.0,0.0008352385461330414,0.0005144881457090377,0.0,0.0017598410323262214,0.001027071550488472,0.0,0.0,0.0,0.0,0.00034495167434215544,0.000152346296235919,0.0,0.000701805129647255,0.00039111572317779064,0.0,0.0003538599610328674,0.0002061045542359352,0.0,0.00026477891951799394,0.0001440076157450676,0.0,0.001006378810852766,0.0005787482764571905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029346100986003874,0.0001856759749352932,0.0,0.0,0.0,0.0,0.0001955220475792885,-0.00010967490263283253,0.0,0.0002723958157002926,0.00024422358721494676,0.0,0.0008651216002181172,2.560369553975761e-05,0.0,-9.8539495957084e-05,-0.0004255262203514576,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0012832775339484215,0.0005742136621847749,0.0,0.000862938966602087,0.0004693760437658057,0.0,0.00018884806660935283,8.608851698227227e-05,0.0,0.00021811572834849359,0.00011624845676124096,0.0,0.00024731718003749846,0.0001553940959274769,0.0,0.00026921527460217477,0.00015600144863128662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008236968331038952,0.0004123165737837553,0.0,0.00151311494410038,0.0009007029421627522,0.0,0.0005225805938243866,0.0002793356403708458,0.0,0.0004853682219982147,0.00027136290445923806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001647552545182407,0.0001411918504163623,0.0,-0.06671227016486228,-0.03680303277913481,0.0,0.00018150475807487965,-9.46063781157136e-05,0.0,0.0006799142062664032,0.00031844929791986944,0.0,0.0007130017131567001,0.0001972580701112747,0.0,1.3390032108873129e-05,-0.00033104372210800647,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.002509237602353096,0.001285340297035873,0.0,0.0015941660851240159,0.0010776471998542548,0.0,0.0005006615445017815,0.0002785323560237885,0.0,0.0,0.0,0.0,0.002072641719132662,0.0012784027121961116,0.0,0.00204959437251091,0.0011745190620422363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000570385567843914,0.00027817320078611375,0.0,0.0011822128295898438,0.0007180614583194256,0.0,0.0004463149048388004,0.0002724743075668812,0.0,0.0008568884618580341,0.00046982843428850174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008342796377837657,0.0005556645616889,0.0,0.0,0.0,0.0,0.0002898604888468981,-7.173053454607725e-05,0.0,0.0,0.0,0.0,0.0008457968570291996,0.00015067660016939043,0.0,-9.02262213639915e-05,-0.00017761315451934932,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.001236544568091631,0.0005229807854630053,0.0,0.0007261532521806658,0.00032605715183308347,0.0,0.00031939619686454534,0.0001593960088212043,0.0,0.00023893501609563827,0.00013364966958761214,0.0,0.0008235190995037556,0.000499759204685688,0.0,0.0004850330017507076,0.00028016803786158563,0.0,0.0,0.0,0.0,0.0006550084613263607,0.0002658483991399407,0.0,0.00024776555597782134,0.0001523151621222496,0.0,0.00084937434643507,0.0004991772957146168,0.0,0.00026477891951799394,0.0001440076157450676,0.0,0.0023129850439727304,0.0012966743297874927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005206089094281197,0.0003440573811531067,0.0,0.0,0.0,0.0,5.6969602592289445e-05,-4.087729379534722e-05,0.0,0.0009461294114589691,0.0006246103905141354,0.0,0.0006830099318176508,-3.750567557290196e-05,0.0,-0.00015525145106948913,-0.00047225072514265774,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0030395638663321734,0.0013818284869194031,0.0,0.0010213691974058747,0.000535134943202138,0.0,0.0017479355446994305,0.0009812750690616667,0.0,0.00023930530995130539,0.00012077666819095612,0.0,0.00034455619752407076,0.0002163415215909481,0.0,0.0032684018462896345,0.0018942615389823914,0.0,0.0,0.0,0.0,0.0005300479754805565,0.00021073389798402785,0.0,0.00038649771362543107,0.0002215378638356924,0.0,0.0002930019609630108,0.00017979640513658525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008858678117394447,0.0005668938905000687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375902682542801,0.00045776015147566793,0.0,0.0007563544996082782,8.022184018045664e-05,0.0,-2.880191896110773e-06,-0.00019349140813574195,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0016582184843719006,0.000771054970100522,0.0,0.0003738772892393172,0.00011598552810028195,0.0,0.0009952837508171797,0.000490660008508712,0.0,0.0003004161082208157,0.00017312543466687201,0.0,0.0002476835250854492,0.00015541885048151016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032518532127141954,0.00014721794053912163,0.0,0.00028362492099404335,0.0001381661556661129,0.0,0.0012417738139629364,0.0007536946609616279,0.0,0.0,0.0,0.0,0.0006098162569105625,0.0003244168870151043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008049768581986427,0.0005366598255932331,0.0,0.0,0.0,0.0,0.00015928454231470824,-0.0001085388334468007,0.0,0.002504470683634281,0.001720067858695984,0.0,0.0015131256985478102,-0.00017154092085547746,0.0,-0.00018879197305068373,-0.001014083717018366,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0016768015176057815,0.0006797462771646678,0.0,0.0006219472503289581,0.00022213782416656612,0.0,0.000994887687265873,0.0006579096242785453,0.0,0.0005714127421379089,0.00034804437309503554,0.0,0.002194787375628948,0.0013807648047804832,0.0,0.0014508621022105218,0.0008261295780539513,0.0,0.0,0.0,0.0,0.00039588119834661485,0.0001753579266369343,0.0,0.0005473987758159637,0.00029068255797028543,0.0,0.0,0.0,0.0,0.0007704643532633782,0.0004456411208957434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009161898866295815,0.0006100998260080814,0.0,0.0,0.0,0.0,0.0002127338736318052,-9.403469040989875e-05,0.0,0.00033043820410966874,0.0002403096854686737,0.0,0.00035153125412762165,-3.210045397281647e-06,0.0,-0.00010219024028629064,-0.00015914453193545343,0.0
