crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.90918756,0.96153843,0.06418013,0.061663263,0.061663263,0.88,0.88,0.41524768,0.39347637,0.97959185,1.0,1.0,0.39347637,0.39347637,0.70798916,0.35801518,0.38776708,0.003931985754425965,0.0064049647045542136,0.0005371040127693166,0.00032528805264927656,0.0043382723570419965,0.0006790591651489247,0.0004565657827791296,0.0012491571727503412,-0.00044756731850017703,0.0,0.0,0.0,-0.0010565065606006978,6.748538505421515e-05,0.0032872681943846623,0.0006654562984294046,-0.0026814809253030442
0.80292046,0.7686681,0.8658346,0.8318803,0.9429901,0.88,0.88,0.59149766,0.57538486,0.97959185,1.0,1.0,0.57538486,0.57538486,0.64513206,0.4824596,0.58901703,0.0017123753645343336,0.0015164562912094717,0.0006777758291887114,0.0009475924345285669,-0.00029190475061936853,0.0006148028339171536,0.00034718949563292286,0.0026426592693705717,0.0028996019508011326,0.0,0.0,0.0,0.002393544859101692,0.0030292443265350654,0.004517810241731649,0.0004153961780235552,0.0011556143867481232
0.90918756,0.96153843,0.27193165,0.26126766,0.26126766,0.88,0.88,0.6883726,0.68670076,0.97959185,1.0,1.0,0.68670076,0.68670076,0.5865606,0.62690413,0.69526714,0.004492503419874012,0.007346698488391197,-0.0012206055840878638,-0.0031785673432939963,0.0004497042418021997,0.000888957604275557,0.00043104901598965266,3.817331069300645e-05,0.0021132949298453834,0.0,0.0,0.0,0.002380861560089969,0.0013553304233637237,0.001229884607339637,-0.0002888769388689753,0.0021892084740492866
0.5711023,0.59886557,0.7962407,0.9924483,0.9220285,0.88,0.88,0.17087245,0.12868683,0.97959185,1.0,1.0,0.12868683,0.12868683,0.19941767,0.3302374,0.37526703,-0.005064690042821229,-0.004235096820603916,-0.0014892090220731326,-0.002032119860640241,-0.0037538825346886723,0.00030436787964813905,-0.00050384568875933,-0.00846656526720791,-0.011240618214655558,0.0,0.0,0.0,-0.010025305760974037,-0.011196227197747249,-0.011847663763237632,-0.001064209394632401,-0.0053660624341032625
0.61621255,0.5683737,0.73653704,0.9748012,0.9411765,0.88,0.47110862,0.48024762,0.46699437,0.97959185,1.0,1.0,0.46699437,0.46699437,0.2837034,0.41468185,0.5965171,-0.0042110177143811055,-0.005526817710925477,0.0007084836231679881,0.0006254691511531058,-0.0012102785942397789,0.0002544512944437006,0.00012852676355615752,0.0009470055894239639,0.0004028610427990283,0.0,0.0,0.0,-7.427165647253118e-05,0.0005910763158811674,-0.007274373005115921,-5.917979417816354e-05,0.0014017170400860582
0.8074659,0.65426075,0.7998552,0.909908,0.8380805,0.88,0.88,0.5002477,0.48974237,0.97959185,1.0,1.0,0.48974237,0.48974237,0.34513202,0.54468185,0.62151706,0.0026380133365799595,-0.0024270191010429096,0.00031043659580913665,0.0009268863129707122,0.000405825216391983,0.00042824498432573197,-0.00014733147291234609,0.0012618432352689594,0.0008648524319138457,0.0,0.0,0.0,0.0004367757375296958,0.0010351534648740503,-0.0051197285014700725,0.0005624509818686645,0.0018369610269321761
0.90918756,0.96153843,0.4184031,0.40199512,0.40199512,0.88,0.88,0.8627479,0.868705,0.97959185,1.0,1.0,0.868705,0.868705,0.54513204,0.8591263,0.78776705,0.004848997187064653,0.007027151980684808,-0.0010109799023543214,-0.00333057192880032,-0.000247429027865904,0.0009839609228346992,0.00042640920239486583,0.0002318525975084286,0.004482950185970784,0.0,0.0,0.0,0.005119696538512357,0.0037875553829707282,0.001312462606883766,-0.0015691157129486685,0.0038532921655756404
0.8172455,0.77695835,0.82790416,0.8408133,0.74617654,0.88,0.88,0.33774757,0.30058834,0.97959185,1.0,1.0,0.30058834,0.30058834,0.6794177,0.34134844,0.43776703,0.002694822269257731,0.0015720307404191568,-0.0006508753057477018,0.0003580771104828821,0.00042003300584467234,0.00032356262266827236,-0.0002640469404946913,-0.0033338378525279667,-0.005542287310375379,0.0,0.0,0.0,-0.005352342766394929,-0.005340308237377713,0.005225413417180231,-0.0006840793150472766,-0.0036777403963499855
0.83962846,0.7997301,0.7441193,0.9411765,0.6937002,0.77544713,0.88,0.60587275,0.59625274,0.97959185,1.0,1.0,0.59625274,0.59625274,0.5494177,0.5135708,0.6577671,0.0031582756503951304,0.0016724378776005152,0.0007864889945608883,0.0012415977059760843,0.0010814864725490815,-0.0008965575989088249,0.0004336288604581102,0.0019258039635902185,0.0026265221848000486,0.0,0.0,0.0,0.002587884442866605,0.0024545157069681047,0.000760825884045085,0.00043492860869265065,0.002484508972761981
0.7759921,0.7897744,0.793054,0.9924483,0.9220285,0.88,0.88,0.6864977,0.6808026,0.97959185,1.0,1.0,0.6808026,0.6808026,0.7551321,0.42357075,0.6765171,0.0013774412413447787,0.001743112770910863,0.0011145522110472242,0.0022611199657387405,0.0008624134280487915,0.0007563453452997207,0.0004820958417445635,0.0023125887762991434,0.003356055831012387,0.0,0.0,0.0,0.0035184319397450143,0.0032049544864674716,0.005343699796045642,0.00044605828926740673,0.002413642853354575
