crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.90918756,0.96153843,0.06418013,0.061663263,0.061663263,0.88,0.88,0.41524768,0.39347637,0.97959185,1.0,1.0,0.39347637,0.39347637,0.70798916,0.35801518,0.38776708,0.017832053113897954,0.00023771954457220857,0.04925532516915334,-0.0024660365539166283,0.005114122834735373,-0.0006929641417260956,0.001887916446834337,-0.002271324597176746,0.01362768034118723,0.0,0.0,0.0,0.003296248871422823,0.0064243531882527925,-0.0011910724755006949,0.004109631157249846,-0.0036398083068735648
0.80292046,0.7686681,0.8658346,0.8318803,0.9429901,0.88,0.88,0.59149766,0.57538486,0.97959185,1.0,1.0,0.57538486,0.57538486,0.64513206,0.4824596,0.58901703,0.008363924685380865,0.0033040806905278814,-0.01710335166858767,0.004948430948605063,0.005873771060906074,-0.0012056314803420038,0.001261994921394069,0.004124620149159277,0.0034542161144850876,0.0,0.0,0.0,0.003782830743595725,0.007952580760619662,0.00031134681076097056,0.0017852968431751035,0.002006814691785753
0.90918756,0.96153843,0.27193165,0.26126766,0.26126766,0.88,0.88,0.6883726,0.68670076,0.97959185,1.0,1.0,0.68670076,0.68670076,0.5865606,0.62690413,0.69526714,0.01784040944595473,-0.0017857224309710035,0.03098542041070591,-0.003727211401778597,-0.01053196171959367,-0.0008192830085874872,0.0011088692536746186,0.0057043315217073665,-0.013442382028849263,0.0,0.0,0.0,-0.0003318322745295159,-0.003646992579402072,0.0008870393499909168,-0.002822858491214752,0.003248784816746011
0.5711023,0.59886557,0.7962407,0.9924483,0.9220285,0.88,0.88,0.17087245,0.12868683,0.97959185,1.0,1.0,0.12868683,0.12868683,0.19941767,0.3302374,0.37526703,-0.019807194900581773,-0.002507384717731499,-0.017168076340028558,-0.011280908783584969,-0.0015233586249654987,-0.0028213607725066036,0.00017415585253348313,-0.015913155183001147,-0.007507805837099528,0.0,0.0,0.0,-0.016313885521012424,-0.03207700799571836,-0.0014582068981799478,-0.0006039613983940615,-0.01012304599508433
0.61621255,0.5683737,0.73653704,0.9748012,0.9411765,0.88,0.47110862,0.48024762,0.46699437,0.97959185,1.0,1.0,0.46699437,0.46699437,0.2837034,0.41468185,0.5965171,-0.01748038462977602,0.0004363687406591738,-0.007495768641660385,-0.003380839949776229,0.008959015867379494,-0.0024096162206144454,-0.009129327627911795,-0.0017536953231651264,0.007208140525970182,0.0,0.0,0.0,0.0027587105967986103,0.006715842683788027,0.0007366694491764168,0.0010880941216581549,0.002906387859577364
0.8074659,0.65426075,0.7998552,0.909908,0.8380805,0.88,0.88,0.5002477,0.48974237,0.97959185,1.0,1.0,0.48974237,0.48974237,0.34513202,0.54468185,0.62151706,0.010149576820018453,0.001785587998799688,-0.013212063269837863,0.0009211717478904197,0.00439243354980242,-0.001661932342478583,0.0008794995043612035,-0.0004934898316783141,0.008560654913378256,0.0,0.0,0.0,0.003916754513760116,0.008209194482284805,-0.002494261979084963,0.0007095985588813497,0.004269225263998772
0.90918756,0.96153843,0.4184031,0.40199512,0.40199512,0.88,0.88,0.8627479,0.868705,0.97959185,1.0,1.0,0.868705,0.868705,0.54513204,0.8591263,0.78776705,0.019108968188611897,-0.0015505327451340064,0.01622661060948148,-0.003600032393677455,-0.01570104629725533,-0.0004361241018569289,0.0003150802692719626,0.0093274700491834,-0.03092907588947475,0.0,0.0,0.0,-0.0037386116343902766,-0.009690841042840646,0.0010150172068630972,-0.008575651558794832,0.004355489357557641
0.8172455,0.77695835,0.82790416,0.8408133,0.74617654,0.88,0.88,0.33774757,0.30058834,0.97959185,1.0,1.0,0.30058834,0.30058834,0.6794177,0.34134844,0.43776703,0.011013207717269005,0.0036331222806836993,-0.020263864016490073,0.0020954451267325047,-0.00021434376897895173,-0.002543718965912667,0.0015975998240837935,-0.008951788624531864,0.004737294103290285,0.0,0.0,0.0,-0.005951232889583519,-0.009673017813303528,0.0002407273139869731,-0.0016085565771789224,-0.005639639069817391
0.83962846,0.7997301,0.7441193,0.9411765,0.6937002,0.77544713,0.88,0.60587275,0.59625274,0.97959185,1.0,1.0,0.59625274,0.59625274,0.5494177,0.5135708,0.6577671,0.015575503047194841,0.0023739344872382813,-0.005184628238450152,0.0011413625364988086,-0.0035410001162166525,0.002006767483180981,0.002527294356851124,0.004259934747998278,0.0006010711090408564,0.0,0.0,0.0,0.0026360985254000597,0.0050964299562080715,0.00043398674696930263,0.001061966564159935,0.003825351462103228
0.7759921,0.7897744,0.793054,0.9924483,0.9220285,0.88,0.88,0.6864977,0.6808026,0.97959185,1.0,1.0,0.6808026,0.6808026,0.7551321,0.42357075,0.6765171,0.007060231184794679,0.0022967295301740344,-0.0071391827235627115,0.0027703438560930773,0.006018437089951572,-0.0011441226479052538,0.0025976366915468007,0.007119947074084852,-0.001700477399535438,0.0,0.0,0.0,0.002038602792243076,0.005496085796326417,-0.0008258439725603886,0.002295920759817119,0.0027405385930688725
0.64803076,0.634719,0.87807,0.84363586,0.9748012,0.88,0.88,0.47837257,0.46528348,0.97959185,1.0,1.0,0.46528348,0.46528348,0.6279892,0.5235707,0.33401716,-0.014021448798391543,-0.0009227544568106968,-0.024959991523130824,0.0030479993992399462,-0.00042633151637342173,-0.0016274674133606548,-1.5368616342634895e-06,-0.0015219856297510653,0.004151979126573096,0.0,0.0,0.0,0.0023960226412801312,0.0026783110856708693,0.0003646827067492451,0.0008506599625859753,-0.011483221961893142
0.90918756,0.96153843,0.2113296,0.20304215,0.20304215,0.88,0.88,0.5739975,0.54626006,0.97959185,1.0,1.0,0.54626006,0.54626006,0.4765606,0.53023744,0.77401704,0.01714979003388091,-0.0013459117793574113,0.03548216551831634,0.00011310125226701488,-0.009980882305857362,-0.00020669535985444332,0.0010124255822523654,0.0030107538251918173,0.0009967043602583199,0.0,0.0,0.0,0.0023764892748037733,0.003050317868122659,-0.00035240913644506654,9.269501396660228e-05,0.002626420431531121
0.90918756,0.96153843,0.18561278,0.17833385,0.17833385,0.88,0.88,0.5164975,0.49295738,0.97959185,1.0,1.0,0.49295738,0.49295738,0.6208463,0.406904,0.63026714,0.01724251990108287,-0.00013652536064467891,0.034585495529770804,-0.0006203098086966182,-0.004217766849742077,-0.0005248386710190215,0.0011871524005833858,0.0007018024517965971,0.005826699321165691,0.0,0.0,0.0,0.0024130724481454878,0.004512739366869223,0.00036634753403677264,0.004233609752597281,0.0026733653566632315
0.3801932,0.6224467,0.7938689,0.9411765,0.78416306,0.5273445,0.88,0.39962256,0.38427666,0.97959185,1.0,1.0,0.38427666,0.38427666,0.4094177,0.40134844,0.5877671,-0.05183635754132133,0.00035429525475043534,-0.015758713143107478,-0.0018910084678539485,0.0010717789279788294,0.009920908425168923,0.0008834998278909971,-0.004737583127900834,0.007129880929222441,0.0,0.0,0.0,0.0011703270056989822,0.0007396832781297859,0.0006437516232369187,0.0013396505328887598,0.004061311527850661
0.871791,0.92629707,0.38919768,0.9411765,0.373935,0.8433489,0.88,0.74212253,0.74126124,0.97959185,1.0,1.0,0.74126124,0.74126124,0.70370346,0.6180152,0.6577672,0.01675244465150664,0.00025534191602805047,0.023251705729821125,0.0032180755110002273,-0.014206483043698273,0.00017294936937956948,0.001525009912690839,0.008836937027378066,-0.011056170371511638,0.0,0.0,0.0,0.0017960217334110635,0.0011560390578548947,0.0013221766911775603,-0.0014778697326196643,0.00263961339658663
0.77984893,0.6315162,0.84845924,0.9429901,0.9748012,0.88,0.88,0.78462267,0.78586423,0.97959185,1.0,1.0,0.78586423,0.78586423,0.51513207,0.71134853,0.8552671,0.008320257392969018,0.001617692801467715,-0.01132415252426048,0.001966031322976177,0.009285286649423184,-0.000814139139596881,0.0010305368453559353,0.0111596832468727,-0.011972974505488248,0.0,0.0,0.0,-0.0029482603208651646,5.774572630279806e-05,0.00016127963823788888,-0.004711935402186765,0.003390701837012142
0.90918756,0.96153843,0.33574882,0.3225822,0.3225822,0.88,0.88,0.75774765,0.7586688,0.97959185,1.0,1.0,0.7586688,0.7586688,0.6879892,0.5791263,0.7490172,0.018502583332300256,-0.0007148083363611248,0.02454311937579961,-0.004462947327910653,-0.012494749986671666,-0.0007520101173058007,0.0014357749123529073,0.006700491177201718,-0.018735129412014103,0.0,0.0,0.0,-0.0010448623851729544,-0.00387062304876504,0.00042374163535326636,-0.0008820924341425725,0.004529575683057353
0.90918756,0.96153843,0.045569424,0.043782387,0.043782387,0.88,0.88,0.3146224,0.28813276,0.97959185,1.0,1.0,0.28813276,0.28813276,0.35941765,0.44579294,0.3677671,0.018192948363401462,0.000640734466284266,0.05392864750417588,0.006438304520024234,0.001408708856190706,-0.00026878310996693273,0.0029021359926741826,-0.007895739547857585,0.0205171032763158,0.0,0.0,0.0,0.002150292678227218,0.0075690702695904236,-0.00034273946198435626,0.0030417313328083805,-0.004569531596899506
0.53019327,0.6765232,0.7729775,0.74266464,0.9411765,0.88,0.55491674,0.41899765,0.40254146,0.97959185,1.0,1.0,0.40254146,0.40254146,0.5808463,0.3624596,0.4352671,-0.03495620281283941,0.0021254280307119733,-0.012515525452154863,0.007914067081401214,0.004859700125870915,-0.0023382663819489407,-0.006492200768498194,-0.006045840878217526,0.006470251835268476,0.0,0.0,0.0,-0.00027897536759488985,-0.0007348901335449504,1.9802811755628388e-05,-0.0011794091892898268,-0.001944278658197099
0.6584989,0.618978,0.69824,0.9411765,0.9411765,0.81621236,0.60349137,0.31524754,0.29155985,0.97959185,1.0,1.0,0.29155985,0.29155985,0.28798908,0.44357067,0.5702671,-0.010215735904670231,-0.000572744955330177,-0.0020851767528605354,-0.003606026566240964,0.0034869797689712095,0.000625150884644462,-0.002310250709500981,-0.009099392428801046,0.00284792046540176,0.0,0.0,0.0,-0.004994587780341648,-0.008438726804931558,0.0006978922187231651,0.0005846518247199393,0.003647406607282534
