Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0016351448278874158,0.0015467776264995337,0.0,0.0038516953680664302,0.00446789353620261,0.0,0.0031989551475271583,0.004989647027105093,0.0,0.0009868133909185417,0.0018451716285198926,0.0,0.0014726579189300536,0.0014950600266456604,0.0,0.0022521373257040978,0.0020085678272880616,0.0,0.0,0.0,0.0,0.0021045320108532906,0.0032154782488942146,0.0,0.0007677565887570381,0.0011776759475469589,0.0,0.0002611357718706131,0.0004099040478467941,0.0,0.00044122230261564257,0.0005660234391689301,0.0,0.001846189796924591,0.002532817721366882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033910177648067475,0.004288211781531572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516672246158123,0.001229277178645134,0.0,0.00047594357281923296,0.0009723353385925293,0.0,-0.0010406340658664704,0.0004841475188732147,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.002618864364922047,0.0010651819314807652,0.0,0.003499553520232439,0.006918507860973477,0.0,0.00022935928776860237,0.0014542579650878907,0.0,0.0,0.0,0.0,0.0035574749112129212,0.0031472103111445902,0.0,0.0020067142695188523,0.001752498559653759,0.0,0.0,0.0,0.0,0.0016230448335409165,0.0024769942462444304,0.0,0.0011196775361895562,0.001720135398209095,0.0,0.0019816946424543857,0.002632516920566559,0.0,0.0010485534742474556,0.001386297084391117,0.0,0.0009619684424251318,0.0013837130833417178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019700432196259498,0.00022960968315601348,0.0,0.0008779831044375897,0.002571304403245449,0.0,0.0005472237197682261,0.0017095818044617773,0.0,-0.0013748454488813878,0.0009131214302033186,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008005646951496602,0.003130731005221605,0.0,0.00959763329476118,0.014826229363679886,0.0,0.0017695315554738045,0.003916189158335328,0.0,0.0007287341356277465,0.0012736085057258606,0.0,0.0005135634914040565,0.00013178898952901364,0.0,0.0008806951344013214,0.0008417630195617676,0.0,0.0,0.0,0.0,0.0019064459949731827,0.0029321421682834627,0.0,0.0017914145439863205,0.0027759267017245294,0.0,0.0017047101631760598,0.002364247664809227,0.0,0.0013035733252763748,0.0017012134194374084,0.0,0.001604541093111038,0.0021722131967544557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019154918938875198,0.00243118055164814,0.0,0.0013194209337234497,0.003633849024772644,0.0,0.0002877933101262897,0.0025551859778352084,0.0,-0.0014395001134835184,0.0015228478075005115,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009064555503427982,0.003031386733055115,0.0,0.010148250963538885,0.01635646087117493,0.0,0.00028498378582298757,0.0015033861249685288,0.0,0.0005898375436663628,0.0011951810121536256,0.0,0.0007940244674682617,0.00020375996828079224,0.0,0.004490594789385796,0.0030625094613060356,0.0,0.0,0.0,0.0,0.0011364834010601044,0.0018418106436729432,0.0,0.0015935926884412767,0.002601328492164612,0.0,0.0012829145789146424,0.0016195401549339294,0.0,0.00041176337748765945,0.0005221936479210854,0.0,0.001631267536431551,0.002212613159790635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019648883491754532,-0.0002684208005666733,0.0,0.0,0.0,0.0,0.0012553800269961357,0.001361788921058178,0.0,0.0,0.0,0.0,2.0749903633259237e-05,6.417911528842523e-05,0.0,6.363422493450343e-05,7.379746239166707e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0034484822303056718,0.0016477994620800018,0.0,0.004077620645985007,0.007911381218582392,0.0,0.0002720461366698146,0.001487262872979045,0.0,0.000567484013736248,0.0011498862504959106,0.0,0.0014726579189300536,0.0014950600266456604,0.0,0.001575784981250763,0.0012641818821430206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009626365173608064,0.0016415978036820888,0.0,0.0013762210204731674,0.00166968016885221,0.0,0.0021140848845243453,0.002659369558095932,0.0,0.0006588464631931857,0.0009087219584034755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016883058939129114,-0.0002557465434074402,0.0,-0.107714057052508,-0.1371463245333871,0.0,-0.0011791214346885681,0.0005050773918628692,0.0,0.00029012975910518434,0.0007234103721566499,0.0,0.00022144734859466553,0.00042155489325523376,0.0,-0.00022439785301685332,1.7043231055140494e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0036609468050301077,0.0010649973060935735,0.0,0.004076340980827808,0.005949809085577727,0.0,0.0005589530244469643,0.0006600958108901977,0.0,0.0,0.0,0.0,0.006469956338405609,0.006572179198265075,0.0,0.0023959926515817642,0.0015741248504491524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009380685538053512,0.0014287473261356354,0.0,0.0004109439253807068,0.0005652362108230591,0.0,0.00033031750470399854,0.0005103684216737748,0.0,0.0010939433053135871,0.001491392832249403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008835035376250743,0.001164870262145996,0.0,0.0,0.0,0.0,0.0007514762878417969,0.0010024431347846986,0.0,0.0,0.0,0.0,-0.0001358340645674616,-0.0001669478230178356,0.0,0.0003758616268169135,-4.675839329138398e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.006114265657961368,0.001614489397034049,0.0,0.005646560834720731,0.007576307589188218,0.0,0.004059394150972367,0.004136068955995142,0.0,0.0005900157988071442,0.0011955422163009643,0.0,0.006249071806669235,0.006327546536922455,0.0,0.0034277644753456116,0.0030235639959573747,0.0,0.0,0.0,0.0,0.0016731547936797142,0.0026116736233234407,0.0,-6.483696401119233e-05,-8.0207958817482e-05,0.0,0.0009026991948485374,0.0012439438328146935,0.0,0.0011658114194869995,0.0014924913644790649,0.0,0.0035217863507568834,0.00489083256572485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000173338670283556,0.00020202722400426863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007405071705579758,0.0023484060168266294,0.0,0.0004501220211386681,0.0016797903180122377,0.0,-0.0015858596563339234,0.0011896537989377976,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009438213519752025,0.004158601313829422,0.0,0.012201538300141692,0.017559911767020823,0.0,0.005439362991601229,0.00765718552749604,0.0,0.0005902113765478134,0.0011959385126829147,0.0,0.00047028962522745134,0.0005561010539531707,0.0,0.0031137609481811522,0.0021995103819062935,0.0,0.0,0.0,0.0,0.0015909387916326523,0.002420552968978882,0.0,0.0002529928274452686,0.0005126364529132843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003413813188672066,0.0003218333795666695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013194209337234497,0.003633849024772644,0.0,0.00044411703944206236,0.002723867082968354,0.0,-0.0017705300822854042,0.0015750377159565688,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00329287838190794,0.0019500957429409028,0.0,0.004611296579241753,0.008173432685434818,0.0,0.0017686354368925095,0.004476268971338868,0.0,0.0006320951879024506,0.0011181235313415527,0.0,0.0014726579189300536,0.0014950600266456604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027221575379371643,0.00042673122137784956,0.0,0.00047289617359638216,0.0007136781513690948,0.0,0.0008634671289473772,0.0012761968094855546,0.0,0.0,0.0,0.0,0.0012522301822900771,0.0016940038651227951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004958915710449219,0.0005373004823923111,0.0,0.0,0.0,0.0,0.0004059411585330963,0.0004279248043894768,0.0,0.0008984597027301788,0.002595924958586693,0.0,0.0007290995330549776,0.001878929198719561,0.0,-0.0017802722635678948,0.0008994169672951102,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00439627893269062,0.001049189204350114,0.0,0.0036163923516869547,0.005822441782802343,0.0,0.0034008101373910905,0.0033603017777204514,0.0,6.926603382453322e-06,-7.662637159228325e-05,0.0,0.0031714554131031035,0.003100580424070358,0.0,0.0022023676335811617,0.0016204121295595542,0.0,0.0,0.0,0.0,0.0006726052612066269,0.0010504979640245438,0.0,0.000308794304728508,0.00046146906912326814,0.0,0.0,0.0,0.0,0.0017353276908397674,0.0022758566308766605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006972689926624298,-0.00081267099827528,0.0,0.0,0.0,0.0,0.0005724546313285827,0.0007780267298221588,0.0,0.0,0.0,0.0,2.1982723847031594e-05,6.914027966558933e-05,0.0,6.462016142904758e-05,8.249163627624512e-05,0.0
