Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0028075145254842938,-0.007758374992990866,0.0,-0.0010415770625695586,-0.0035574501613155006,0.0,-0.00540745600417722,-0.005546678911196068,0.0,-0.009360763693694025,-0.016463806591928004,0.0,-0.010387817928567529,-0.007722857261542231,0.0,0.014514995778299636,0.0047897480326355435,0.0,-0.007420060162257869,-0.003941302630119025,0.0,-0.009144162726588547,-0.012120809899643063,0.0,-0.0018274684646166861,-0.008369492321508005,0.0,0.0014719411975238472,-0.01776484166854061,0.0,0.0016211866689263843,0.00367280418635346,0.0,-0.0031503571887151337,0.00203630710253492,0.0,0.0001815289759542793,0.0031141090067103505,0.0,-0.005492963928263634,-0.0067491437029093505,0.0,-0.0037634396040812134,-0.005419243832584471,0.0,-0.002718893041019328,-0.001001250402769074,0.0,2.5669276365078986e-05,-0.0014804565557278693,0.0,-0.0012838227540487423,-0.001792518387082964,0.0,-0.002027399388316553,-0.002982801510952413,0.0,-0.008026608788932209,-0.00016732690419303254,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0022701260447502134,0.0023421439598314466,0.0,-0.0015727017086464912,0.0028267063898965716,0.0,-8.036040409933776e-05,0.006790221555856988,0.0,0.008364499842282385,0.010130704245821107,0.0,0.014535741941072046,0.005556402781512588,0.0,0.007232513837661827,0.012518917675333797,0.0,-0.0013070062571205199,-0.0010906122424057686,0.0,-0.0009562773699872195,-0.0012870480932178907,0.0,-0.0012658410478616133,-0.003085258060018532,0.0,0.0033194591850042345,0.005777578218840063,0.0,0.001332851960323751,0.0022630504227709024,0.0,0.0010207355418242513,0.0012478227401152254,0.0,0.00022329484895408313,0.0003126935602267622,0.0,-0.0012315373524324968,-0.002854498017113656,0.0,-0.002675696088699624,-0.005460284086875617,0.0,-0.0008949171233689412,-0.0011455572163686157,0.0,0.00030416418972890825,-0.0005772954202257097,0.0,-0.0002983765583485365,-0.0004906466044485569,0.0,-0.0007245439098915085,-0.0006520785676548258,0.0,-0.0030319624417461453,0.0006261942684068345,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.005371214081533253,0.002537586385733448,0.0,0.008162600661744363,0.0011927942815236747,0.0,0.0010620080563239754,0.00355507305910578,0.0,-0.009989898139610886,-0.012207069077412598,0.0,-0.0013954843761166558,-0.0029050532390829174,0.0,-0.002069272701628506,-0.0037063334143022076,0.0,0.011303222688729875,0.026546353515150257,0.0,0.01758861810551025,0.018415724556543864,0.0,-0.002240523919463158,-0.006446133337449283,0.0,0.0010005738071049563,0.0011427249910775572,0.0,0.002379343988141045,0.004329613059235271,0.0,0.0017603325063828379,0.002563468041480519,0.0,0.000612152107030397,0.00019466961672151228,0.0,-6.50317850522697e-05,-0.0013506413652794435,0.0,-0.00246172676095739,-0.003603787048486993,0.0,-0.0002025747043080628,-0.0005242730816826225,0.0,-0.0003826141671743244,-0.000495654153637588,0.0,-0.00041150507335260047,-0.0009306403552182019,0.0,-0.0024180353971314616,-0.001601311252452433,0.0,0.011876569457817822,-0.004035342340357601,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.001173214465379715,-0.004275725891784532,0.0,0.0007191313512157648,-0.0005639729369431734,0.0,-0.0020061686190456385,-0.003965200048405677,0.0,-0.008196697240928188,-0.014931405624374748,0.0,-0.0050946515891700985,-0.003581209556432441,0.0,0.008218333615950542,0.003916136308107525,0.0,-0.004727813741192221,-0.0014587708923500032,0.0,-0.007635334818041883,-0.008111361539922654,0.0,-0.000862115325871855,-0.0006111566885374487,0.0,-0.007971208884264343,-0.029602630006847902,0.0,-0.006354512549005448,-0.02274944798235083,0.0,-0.003469093931635143,-0.0003347007426782511,0.0,-0.0003475404973141849,5.7820447254925965e-05,0.0,-0.0020120415603742,-0.002244388684630394,0.0,0.010157981285592541,0.018791269364301116,0.0,-0.0009694204526022077,-0.00020548338070511818,0.0,-0.00027662514708936214,-3.558998461812735e-05,0.0,-0.0023713000811403616,-0.0029554702853783967,0.0,-0.0002633587457239628,-0.0020769750350154935,0.0,-0.005079683835210744,0.000849823781172745,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0026265565506764688,0.0025054642860777676,0.0,0.00045114439097233117,0.0027125551004428417,0.0,0.000994256071280688,0.004579276718723122,0.0,0.010181322639109567,0.010986564750783145,0.0,0.0001395186863373965,-0.0022518794127972795,0.0,-0.003933460274711251,-0.0063110540388152,0.0,-0.001541975190048106,-0.002500584062654525,0.0,0.012467511928407475,0.01792203375924146,0.0,0.007815326921991073,0.011700979750603437,0.0,-0.0019224180479068308,-0.0003906551364343613,0.0,0.0005554407607996836,0.0013565858837682754,0.0,0.0001552061433903873,0.0016713643245748243,0.0,0.0001000002829823643,-3.558711148798466e-05,0.0,-0.0008434758638031781,-0.002234617049107328,0.0,-0.0020949143427424132,-0.0037005999498069286,0.0,-0.0005180849187308923,-0.0007062867237254977,0.0,-0.00017206566350068896,-0.002051795474253595,0.0,-0.0007390539423795417,-0.0010909141809679569,0.0,-0.0007309558260021732,-0.0010420893057016655,0.0,-0.005201289240503683,0.00033488746936200187,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.008514391178032384,-0.004385360180167481,0.0,-2.3915982455946506e-05,-0.0036448526952881366,0.0,-0.003497369744000025,-0.007274623583070934,0.0,0.007548925708251772,0.0022171163724851793,0.0,0.01301024186075665,0.00830108939378988,0.0,0.008994241400723696,0.01245004975280608,0.0,0.0007712608948349952,-0.0013507574948016553,0.0,0.002053898844169453,-0.0034025564178591593,0.0,0.020458604072846356,0.027488513830467128,0.0,-0.0005858746625017375,-0.0028512978268554435,0.0,0.0010592180967796594,0.0013976225978694855,0.0,-0.0021284790997742674,-0.0035061233027954587,0.0,0.0001377607649192214,-0.00025854655657894907,0.0,-0.0007501158601371571,-0.0012995122116990388,0.0,-0.0018576506117824465,-0.002895300602540374,0.0,-0.0006010843906551599,-0.0005806966172531247,0.0,-0.0009161209769081324,-0.0019770414754748345,0.0,-0.0008750150416744872,-0.0012575495755299925,0.0,-0.00039749474402924536,-0.0009679346322081983,0.0,-0.0026712297467747703,0.001019464200726361,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.002142352405935526,0.00025772174762096257,0.0,-7.107249737600796e-05,0.0019292734668124468,0.0,-0.002050113285658881,-0.006461996355210431,0.0,-0.009050297926587519,-0.006540352075971896,0.0,-0.0038649658393114807,-0.0014170820033177734,0.0,-0.0027784918021643533,-0.002864037161343731,0.0,-0.00047053528600372375,0.00135902429377893,0.0,-0.001917479828662181,-0.0023472344066249205,0.0,-0.0010926790539815556,-0.002111706572322873,0.0,0.0035700408704724394,-6.6820627034758215e-06,0.0,-0.008582195280469022,-0.0009591720419120975,0.0,-0.0004013749508885667,0.0007455507473787293,0.0,5.347350030206144e-05,0.0004338040761649609,0.0,-0.0014340181072475388,-0.0018257572199217975,0.0,-0.0009444588667247444,-0.0014832902746275067,0.0,-0.000485640469705686,-0.0007584968849550933,0.0,-0.0007935622356308159,-0.0028603940270841123,0.0,0.0011405829433351756,-0.0007123001772561111,0.0,0.012988336070557126,0.013126507918350398,0.0,0.02387261679628864,0.0108310324663762,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005318430487532169,0.004690899028209969,0.0,-0.004105404315050691,0.0031610155740054323,0.0,-0.001109909075894393,0.009305238448432647,0.0,0.012511790457647293,0.003172605864237994,0.0,0.019995501504745335,0.009816898314165884,0.0,-0.004780974793247878,-0.007008049039868638,0.0,-0.002879555488470942,-0.0024167480156756936,0.0,-0.0037616311374586075,-0.0031457523931749166,0.0,-0.002167536479246337,-0.005679296997550409,0.0,-0.0036047606577631086,-0.0029113170970231296,0.0,0.003213120456202887,0.0007765469886362552,0.0,0.0002689011604525149,0.0019135875802021474,0.0,2.4100764421746134e-05,-0.0004902713384944946,0.0,0.014643898691865616,0.02787919084978057,0.0,-0.0027182085101958363,-0.0067796834209002555,0.0,-0.0004844914865680039,-0.0010898918844759464,0.0,-0.000429865166079253,-0.0029182179633062333,0.0,-0.0008034724951721728,-0.0017662792245391756,0.0,-0.0008978855685563758,-0.001845690170302987,0.0,-0.009353936136467383,-0.001172201181470882,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0016202023177174852,0.001388782149006147,0.0,-0.000494602476246655,0.0014273752085864544,0.0,0.005745397679274902,0.005555598451464903,0.0,-0.001785997716942802,-0.00433412934828084,0.0,-0.0032410957780666647,-0.0020044719491852446,0.0,0.013340433113626204,0.0160734804320964,0.0,-0.0003656990104354918,-0.0015326330286916346,0.0,-0.0015408642918919213,-0.0030001820225152185,0.0,-0.004938170453533531,-0.005014428840950131,0.0,0.00021692732407245784,0.0011553191230632364,0.0,0.00022150661796331407,-0.006764223384670913,0.0,0.001002371299546212,0.0013736412642174401,0.0,-0.0009709727007430047,0.0002035304100718349,0.0,-7.666213612537831e-05,-4.557679028948769e-05,0.0,-0.0029749859392177312,-0.0032248813146725295,0.0,-0.0005798838380360393,-0.0005605188501067459,0.0,-0.0015047674597008153,-0.0020961876586079596,0.0,-0.00035401397733949127,-0.0015189817303325982,0.0,-0.002881510082515888,-0.002400820292532444,0.0,0.010198991370853037,-0.0036287220811937002,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.004169007231248543,-0.00836660057422705,0.0,-0.0013335964025463908,-0.010186429741443135,0.0,-0.0074534369687899015,-0.009497394796926528,0.0,-0.016179758701473475,-0.014570296030724421,0.0,-0.015784579578321425,-0.00825583457481116,0.0,-0.003058393868850544,0.0009841389814391733,0.0,-0.007987041647920705,-0.0012444655194849474,0.0,-0.01281171914015431,-0.008429487742250785,0.0,-0.0006029804743593559,-0.00193500213092193,0.0,-0.002577304335209192,-0.02608534225015319,0.0,-0.01021529296558583,-0.01615498788480181,0.0,-0.0015775940264575183,0.005039739815983922,0.0,-0.00044314923870842905,0.0038302152999676762,0.0,-0.002208001087419689,-0.0026624124497175218,0.0,-0.0013788667903281747,-0.0019751637696754187,0.0,-0.0022370434884214775,-0.0009482427046168595,0.0,0.002466863126028329,0.00037428080453537403,0.0,-0.0015940605744253844,-0.002047072269488126,0.0,-0.001890483415336348,-0.0028636027267202736,0.0,-0.010165206658421085,-0.001175819764903281,0.0
