Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos21_Unpaired,Pos21_Paired-Opening,Pos21_Paired-Closing
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0016263546608388424,-0.0012190288305282593,0.0,-9.918855968862772e-05,-2.9644223395735026e-05,0.0,-7.926790858618916e-06,-3.268546890467405e-05,0.0,0.05608941049082205,0.04219372761377599,0.0,-0.0003895402560010552,-4.7203940339386464e-05,0.0,-0.00016124330461025237,-0.0001393826864659786,0.0,-0.0007866749353706837,-0.0005767580680549145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019976306706666946,-0.00014727495610713959,0.0,-0.00025887963362038137,-0.0001520180283114314,0.0,0.0,0.0,0.0,-4.664164967834949e-05,-3.355092136189341e-05,0.0,0.0,0.0,0.0,-4.565115086734295e-05,-3.884411416947842e-05,0.0,-0.0002474212879315019,-0.00019198575988411905,0.0,-0.00015034656040370466,-9.513831697404385e-05,0.0,-0.00017517295200377702,-0.00015052584931254386,0.0,-0.00012735344469547272,-0.00010618939995765686,0.0,-0.00034832185599952936,-0.00023666453547775744,0.0,-0.00011677547357976437,2.1580980683211237e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0018866039940621704,-0.001893149025272578,0.0,-0.0023508343793218955,-0.0009439402364660054,0.0,-0.0004270718386396766,-0.000437359104398638,0.0,-0.000604090616106987,-0.00046298883855342863,0.0,-0.0022803445952013137,-0.0017008566576987504,0.0,-0.0014251984236761928,-0.0011253153975121677,0.0,-0.0005647107213735581,-0.00040712378919124606,0.0,-0.00040449071675539015,-0.0003096812218427658,0.0,0.0,0.0,0.0,-0.0004438875988125801,-0.0003536037355661392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6171370225492865e-06,-2.3245201737154275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012327067088335752,-6.445718288887292e-05,0.0,0.00017509087920188903,0.0001808260753750801,0.0,0.0,0.0,0.0,-0.000384943587705493,-0.0003948749415576458,0.0,-7.015428505837917e-05,-5.433707963675261e-05,0.0,4.645220236852765e-05,2.2236994118429722e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.00014789922162890433,-0.00016896653920412064,0.0,-0.0002274593524634838,-7.516399957239627e-05,0.0,0.0,0.0,0.0,-0.0005342660844326019,-0.0004023393802344799,0.0,0.0,0.0,0.0,-0.0014457455277442932,-0.0011381248384714127,0.0,-0.0012697250070050359,-0.0009379263781011105,0.0,-0.00026203458197414874,-0.00018639083951711656,0.0,0.0,0.0,0.0,-0.00020492014300543815,-0.00015263931010849773,0.0,-0.0006248347833752632,-0.00043761774897575377,0.0,0.0,0.0,0.0,-0.0006025110185146332,-0.00048548607621341945,0.0,0.0,0.0,0.0,-0.0003180684149265289,-0.0002345194248482585,0.0,-0.000608849748969078,-0.00043665358796715734,0.0,-0.00014968794072046877,-9.378286427818239e-05,0.0,5.7367966510355474e-05,4.483927972614765e-05,0.0,-0.00032196711748838424,-0.00035888412036001684,0.0,-7.537162979133427e-05,-6.369771363097243e-05,0.0,-9.017927222885191e-06,4.529747529886663e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0009499357454478741,-0.0006540402956306935,0.0,-0.00042241029790602625,-8.220153977163137e-06,0.0,-0.0007482611062005162,-0.0008452952606603503,0.0,-0.0012409561267122627,-0.0009243541094474494,0.0,-6.322058849036693e-05,-5.461381748318672e-05,0.0,-0.0017043613642454148,-0.0013463369384407997,0.0,-0.0007649922370910645,-0.0005630659312009811,0.0,-0.0003439407958649099,-0.00024469097319524736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001454161142464727,-6.682556471787393e-05,0.0,0.0,0.0,0.0,0.0002865690737962723,0.0002303970791399479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020544402301311493,-0.00014955958351492882,0.0,0.00023420902143698186,0.00022832417191239073,0.0,-0.0004503166303038597,-0.00036953020840883253,0.0,-0.00025889016687870027,-0.0002556581795215607,0.0,-0.00022271472960710525,-0.00016323980875313282,0.0,-6.967884255573153e-05,-7.707541808485985e-06,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0008689766278257593,-0.0006089799030451104,0.0,1.6302743460983038e-05,5.460966844111681e-05,0.0,-0.00014898467576131226,-0.0001562675856985152,0.0,-0.0007010172819718718,-0.0005317697301506996,0.0,-0.0015893250913359225,-0.0011904113716445864,0.0,-0.00039302773773670197,-0.0003103436715900898,0.0,0.0,0.0,0.0,-0.0003025641234125942,-0.00021589564566966147,0.0,0.0,0.0,0.0,-0.0015672490000724793,-0.001213063159957528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005782571621239186,-0.0004654606617987156,0.0,0.0,0.0,0.0,0.0003513438254594803,0.00028069254010915757,0.0,-0.0005587024800479412,-0.0004011336714029312,0.0,-0.0005446230620145798,-0.0003815503232181072,0.0,-0.00046255209483206275,-0.00038027288159355523,0.0,-2.171033062040806e-05,-9.71728889271617e-05,0.0,-1.7582143191248178e-05,-7.398260582704097e-05,0.0,3.4365663304924966e-06,2.374419302213937e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.001128616111818701,-0.0007721110177226364,0.0,-0.0003532971127424389,-1.707310148049146e-05,0.0,-0.0006053216173313558,-0.0006546258158050478,0.0,-0.0009508055448532105,-0.000723455436527729,0.0,0.0,0.0,0.0,-0.0012591479904949666,-0.000993038285523653,0.0,0.0,0.0,0.0,-0.0009548014483880252,-0.0007226007492863574,0.0,0.0,0.0,0.0,-0.00023314235731959344,-0.00017538340762257576,0.0,-0.0003573439037427306,-0.00024599156342446803,0.0,0.0,0.0,0.0,0.0002320242952555418,0.00019056064076721668,0.0,0.0,0.0,0.0,-0.0006968389824032784,-0.000514472620561719,0.0,0.0002842171955853701,0.000234645358286798,0.0,-0.0005419171461835503,-0.00032859811559319494,0.0,0.000303537305444479,0.00025459617376327514,0.0,-0.00010708840796723962,-0.00013234220445156096,0.0,0.00026948529994115235,0.00018168728449381887,0.0,0.0002064850670285523,9.550107468385249e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.001129505168646574,-0.0009673552541062236,0.0,-0.000288024649489671,-8.735968265682458e-05,0.0,-9.420005604624748e-05,-9.514983743429184e-05,0.0,-0.0004634392261505127,-0.0003442546352744102,0.0,-0.0004259924218058586,-0.0003312510624527931,0.0,-0.00046225443482398985,-0.00023854542523622514,0.0,-0.0009033867344260216,-0.0006697657145559787,0.0,-8.283436298370361e-05,3.1509257387369874e-05,0.0,0.041291366610967085,0.02922325808882306,0.0,-0.0004926314204931259,-0.0002855013264343143,0.0,-9.523491375148297e-05,-6.388860289007426e-05,0.0,0.0,0.0,0.0,-5.5476557463407516e-05,-4.4980281963944434e-05,0.0,0.0,0.0,0.0,-0.00025468205101788046,-0.00019913315773010254,0.0,-6.71706348657608e-05,-5.2042417228221896e-05,0.0,-0.0001510893926024437,-0.00010090929456055164,0.0,-0.00014650376047939062,-0.00014058811822906136,0.0,-0.00023532097227871418,-0.0002772669680416584,0.0,-0.0009178171586245299,-0.0007449859427288174,0.0,-0.0002180539717664942,4.4231461361050604e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0010744266398251057,-0.0008305765420664102,0.0,-0.00013914036797359585,-2.7141555910930038e-05,0.0,-9.453471750020981e-05,-9.359709918498992e-05,0.0,0.0,0.0,0.0,-0.0027023800695315002,-0.002006032217759639,0.0,-0.0004483124241232872,-0.0003549398481845856,0.0,-0.0006569303572177887,-0.0004743370786309242,0.0,-0.0004441414773464203,-0.0003387682884931564,0.0,0.0,0.0,0.0,0.00039840780198574066,0.0003504605684429407,0.0,-0.00015213623642921449,-8.353594690561294e-05,0.0,0.0,0.0,0.0,0.00045209715142846107,0.00036583893932402135,0.0,0.0,0.0,0.0,-0.0006345320679247379,-0.000480683408677578,0.0,0.0,0.0,0.0,0.0006646914247539826,0.0005404899956192821,0.0,0.00028400808572769164,0.0002314063347876072,0.0,1.3255528174340724e-05,8.642690954729914e-06,0.0,4.229356360156089e-05,-9.828723705140874e-06,0.0,9.247917216271162e-05,3.6436409573070705e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0009289908641949296,-0.0006778862583450973,0.0,-4.6175967436283824e-05,6.367983296513557e-06,0.0,-0.00013942744117230178,-0.0001452616509050131,0.0,-5.977176129817963e-05,-4.490548279136419e-05,0.0,-0.00037831755355000496,-0.0002885794080793858,0.0,-0.0006550271809101104,-0.0005159524083137513,0.0,5.125763826072216e-05,4.3587051331996916e-05,0.0,-0.000524863270111382,-0.0003727512632030994,0.0,0.0,0.0,0.0,-0.0008481642138212919,-0.0006521741673350335,0.0,6.96463746135123e-05,7.519632184994407e-05,0.0,0.0,0.0,0.0,-0.0003882777318358421,-0.00031694021075963976,0.0,0.0,0.0,0.0,2.5585683761164548e-06,-1.0349518561270089e-06,0.0,0.0,0.0,0.0,-0.0006943200342357158,-0.00047682125121355055,0.0,0.0,0.0,0.0,-6.391058908775449e-05,-0.00010934364749118686,0.0,-3.792904841247946e-05,-6.102414452470839e-05,0.0,4.175796348135918e-05,2.4059726856648923e-05,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.00023195331916213037,-0.0003176258457824588,0.0,-0.0006877589970827102,-0.0003501348197460175,0.0,0.0,0.0,0.0,-0.0009744989918544888,-0.0007315492979250848,0.0,-0.001277742034289986,-0.0009636497986502946,0.0,-0.00022928567603230476,-0.0001762784644961357,0.0,-0.0008784829825162888,-0.000652393102645874,0.0,8.016599342226982e-05,7.392816245555877e-05,0.0,0.0,0.0,0.0,-0.001114421747624874,-0.0008777579385787249,0.0,-0.00030244435416534545,-0.000207609161734581,0.0,0.0,0.0,0.0,6.564031587913633e-05,5.4360387148335574e-05,0.0,0.0,0.0,0.0,-3.423800691962242e-05,-1.8196552991867067e-05,0.0,-0.0005887542851269245,-0.00040991188958287237,0.0,-0.0005958716198801995,-0.00041885022073984146,0.0,7.936477661132812e-05,6.346367299556733e-05,0.0,0.0,0.0,0.0,0.0002578134508803487,0.00017401353456079959,0.0,0.00018051319173537195,6.799700582632795e-05,0.0
