Feature,Model,Spearman Correlation,P-Value
Pos1_Unpaired,21,0.4644870472281293,1.1668892110178627e-54
,23,0.4644870472281293,1.1668892110178627e-54
,24,0.4644870472281293,1.1668892110178627e-54
,41,0.4644870472281293,1.1668892110178627e-54
,44,0.4644870472281293,1.1668892110178627e-54
,59,0.4644870472281293,1.1668892110178627e-54
,6,0.4644870472281293,1.1668892110178627e-54
,61,0.4644870472281293,1.1668892110178627e-54
,64,0.4644870472281293,1.1668892110178627e-54
,80,0.4644870472281293,1.1668892110178627e-54
Pos1_Paired-Opening,21,-0.47256451904171565,9.076126928624303e-57
,23,-0.47256451904171565,9.076126928624303e-57
,24,-0.47256451904171565,9.076126928624303e-57
,41,-0.47256451904171565,9.076126928624303e-57
,44,-0.47256451904171565,9.076126928624303e-57
,59,-0.47256451904171565,9.076126928624303e-57
,6,-0.47256451904171565,9.076126928624303e-57
,61,-0.47256451904171565,9.076126928624303e-57
,64,-0.47256451904171565,9.076126928624303e-57
,80,-0.47256451904171565,9.076126928624303e-57
Pos1_Paired-Closing,21,0.9999986626573133,0.0
,23,0.9999986626573133,0.0
,24,0.9999986626573133,0.0
,41,0.9999986626573133,0.0
,44,0.9999986626573133,0.0
,59,0.9999986626573133,0.0
,6,0.9999986626573133,0.0
,61,0.9999986626573133,0.0
,64,0.9999986626573133,0.0
,80,0.3333328875524378,2.2435924204694973e-27
Pos2_Unpaired,21,0.37020594334308543,7.715210573027825e-34
,23,0.37887033321529473,1.7432761373292146e-35
,24,0.40530111183183876,8.007514782913719e-41
,41,0.4113399321117776,4.1168480130500714e-42
,44,0.4113399321117776,4.1168480130500714e-42
,59,0.4113399604943264,4.116789996040568e-42
,6,0.4113399333458014,4.116845490554747e-42
,61,0.41133996172835036,4.11678747358003e-42
,64,0.15784080593495906,5.259389540555318e-07
,80,0.3491867590525727,4.751512017287001e-30
Pos2_Paired-Opening,21,-0.36738678916233625,2.5833960888398206e-33
,23,-0.42082486253603424,3.435960924316507e-44
,24,-0.16742172581624512,1.0075971322442556e-07
,41,-0.42082486253603424,3.435960924316507e-44
,44,-0.394947031379425,1.1287909788566727e-38
,59,-0.4208248915730454,3.435909771026827e-44
,6,-0.4208248637985129,3.4359587002451254e-44
,61,-0.4208248928355242,3.435907546987872e-44
,64,-0.10039603427461678,0.0014785285407461883
,80,-0.4208248612735557,3.435963148389478e-44
Pos2_Paired-Closing,21,-0.3333328875524378,2.2435924204694973e-27
,23,0.9999986626573133,0.0
,24,0.9999986626573133,0.0
,41,0.9999986626573133,0.0
,44,0.9999986626573133,0.0
,59,-0.9999986626573133,0.0
,6,0.9999986626573133,0.0
,61,0.9999986626573133,0.0
,64,-0.9999986626573133,0.0
,80,0.9999986626573133,0.0
Pos3_Unpaired,21,0.30514675232735994,5.398741384766278e-23
,23,0.30514656612012075,5.399082201683553e-23
,24,0.3051465257599759,5.399156076052956e-23
,41,0.3051466404195201,5.398946208221608e-23
,44,0.30514653768456246,5.399134249433854e-23
,59,0.30515368259783,5.386071957781129e-23
,6,0.30514647714436816,5.399245062376539e-23
,61,0.30515122232068703,5.39056629272831e-23
,64,0.3051486373508704,5.395292405121465e-23
,80,0.30514659272113404,5.399033512288463e-23
Pos3_Paired-Opening,21,-0.3186276662260209,4.955109710770639e-25
,23,-0.306986130566901,2.887410602754917e-23
,24,-0.3186274287026844,4.955529902245973e-25
,41,-0.3186275484220416,4.955318107899201e-25
,44,-0.31862744211124566,4.955506180845737e-25
,59,-0.24580406750598335,3.1564460833048485e-15
,6,-0.30042010010521597,2.641444904368634e-22
,61,-0.24750020040673815,2.0101632840105165e-15
,64,-0.3004222267518531,2.639575960347126e-22
,80,-0.3186274995765276,4.955404518939865e-25
Pos3_Paired-Closing,21,0.9999986626573133,0.0
,23,0.9999986626573133,0.0
,24,0.9999986626573133,0.0
,41,0.9999986626573133,0.0
,44,0.9999986626573133,0.0
,59,0.9999986626573133,0.0
,6,0.9999986626573133,0.0
,61,0.9999986626573133,0.0
