Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.010941621400488656,-0.006421973100095783,0.0,-0.005625482688064949,-0.0045754813679559445,0.0,-0.007556861864431994,-0.0029877298897190486,0.0,-0.006962599615690124,-0.002819269663978048,0.0,0.002255126729642143,0.0020299633100694338,0.0,0.00038267355871084873,-0.00012311178952586487,0.0,0.0001980636265943758,-2.133760055585299e-05,0.0,0.00014081418121349997,0.00017943831451702863,4.3429513461887836e-05,0.00044027011521393435,0.00031829201732762156,-0.0002707559161353856,0.0006270551295892801,0.00040043994173174726,-0.0001485127064734115,-8.958095640991815e-05,6.309835633146577e-05,-0.00018052767423796468,0.0009962088035536,0.0002697348370566033,0.00026394728367449714,7.069493389280979e-05,3.436371916905045e-05,-0.000180911774514243,0.0006401824828935787,0.0,0.0011099055631711963,-1.6540000033273827e-05,0.0,-0.0037590196126984663,0.002927379682787432,0.0,0.000827044469606335,0.002155952841658291,0.0,0.00043232462032392503,0.0035527238837130427,0.0,0.004791492778622342,0.001407581784296781,0.0,0.0017774491519958247,0.0007360623218119145,0.0,0.0008669633802492172
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0008024980353366118,0.00040971601192723027,0.0,0.0005681272406218341,0.0005575565486469713,0.0,0.001201711686735507,0.0005143182878600783,0.0,0.0011244498010819371,0.00048800155781464127,0.0,0.00037319418152264916,0.0002402589836401603,0.0,0.0003668815551964144,-2.7108225576739642e-05,0.0,7.901121050963412e-05,-2.827996741871175e-05,0.0,-0.00021004565765906592,0.0001455795584661246,-4.761907854117453e-05,0.0005005689675454051,0.0004347000985580962,-0.00029193599824793635,0.0001044691854986013,7.003564245678717e-05,-0.00012891345177195034,-5.1398309515207075e-05,1.2144099091528915e-05,1.4988259499659762e-06,0.000611581243283581,2.6753049896797166e-05,0.0005134275585442083,-0.00032650049586663955,-2.1986596402712165e-06,-0.00016228387074079364,-4.913333395961672e-07,0.0,9.139117901213467e-06,-0.00012770197536156048,0.0,0.0002521077879828226,-2.29377557116095e-05,0.0,0.0001302082977781538,-0.0002400345160276629,0.0,-0.00016192087453418936,6.638095408561639e-05,0.0,0.00018364085408393294,0.00038834478458738887,0.0,0.00034791378944646565,0.00027170854154974223,0.0,0.0001984351483406499
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0011663166771177203,0.0006373812956735491,0.0,0.0009190907905576751,0.0007379548577591777,0.0,0.0015511647990206255,0.000683803879073821,0.0,0.0016935282878193902,0.0008070729324026615,0.0,0.0007817370148302416,0.000553738200958378,0.0,0.00029255832530907357,-0.00010557433139183558,0.0,0.0007676138731767424,0.00013495094266545492,0.0,-0.00011400291579775512,0.0002319532714318484,-2.257176674902439e-06,0.0003730886714765802,0.00034753273997921495,-0.00013711352366954088,0.00045080329407937825,0.00020331350329797716,-0.00013787955103907734,0.00016705796588212252,0.00012383347551804037,1.3280002312967555e-05,0.000719764748646412,2.055399032542482e-05,0.00020601554813765689,-0.00021389088025443925,5.323162768036127e-05,-0.00026792875214596277,-0.0005089912403491326,0.0,-0.00030912173679098487,0.00013889576570363715,0.0,0.0003526046050683362,0.00014282684547652026,0.0,0.00043149904055098885,0.00018021422126366816,0.0,-0.00010516361144254915,-3.728869121914613e-05,0.0,9.375587636895943e-05,0.0003260198945463344,0.0,0.0004033492568305519,0.0011053458752576261,0.0,0.0011237629898823798
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0008514760609250516,0.0005482612829655408,0.0,0.0009062823076965287,0.0006789082795148715,0.0,0.0018011781040695495,0.0006783903088762599,0.0,0.0015680363811588903,0.000800921170575748,0.0,0.000972874761937419,0.0004499336523076636,0.0,0.0004719428283033267,2.8388667260514922e-06,0.0,0.0004568918825680157,7.467700721008441e-05,0.0,0.00017160561699711252,0.0002822992473375052,1.566880848258734e-05,0.0004243686352856457,0.0002774463730747811,-0.00014069516444578767,0.0001400467745406786,2.750508167082444e-05,-0.0001327435927305487,0.0003779940259846626,5.863686135853641e-05,0.00014644932336523196,0.0006010830112427357,-7.924925012048333e-06,0.00032460336449730676,-0.00018478968195267953,-2.0218461577314882e-06,-0.00011887831118656322,-0.00010790492640808225,0.0,-0.0002541689652571222,2.1704749815398827e-06,0.0,0.0002099687459303823,3.2919638033490625e-05,0.0,9.623743972042575e-05,-0.00013365303333557677,0.0,2.4768105322436896e-05,4.91968489222927e-05,0.0,0.00020049459778704204,0.0006010659305320587,0.0,0.0004888519592350349,0.0006861830432899296,0.0,0.0008472041576169431
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0018459199962671845,0.0009191716910572723,0.0,0.0016356539037951734,0.00139054541970836,0.0,0.00230387906798569,0.0010104082980251406,0.0,-8.636105272671557e-05,8.792144704784732e-05,0.0,9.474420367041602e-05,-0.00040767534542737846,0.0,-0.002119187908465392,-0.0008981487592973281,0.0,0.0016122198406810638,0.0022896254538864015,0.0,-0.0023630038458577474,-0.00018281247453160175,-5.477093392983079e-05,0.0006773896410595626,-0.0004376564102130942,-0.0001593909235089086,-2.5434066337766126e-05,-0.00013509480195352807,-0.00025917870883859,9.402121719176648e-05,-2.2705604715156368e-05,-1.196722378153936e-05,0.0010016224760875047,0.00020734136625833344,0.0003379929840684781,-0.0011135258787726343,7.543964311480522e-05,-0.0014209177534576156,0.00039849546661116617,0.0,0.0002476035438462532,7.317520608921768e-05,0.0,7.370105427980888e-05,3.357290785061196e-05,0.0,-0.00020155663252808154,-0.00023931893476401457,0.0,-4.214932501781732e-05,0.00019294275467473198,0.0,0.0003694706505484646,0.00041368172225702437,0.0,0.0004228095515463792,0.00099754735827446,0.0,0.0007844987697899342
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0012380518356803804,0.0007600666140206158,0.0,0.0012391017301706597,0.0009952763351611792,0.0,0.0021887978818267585,0.0009279624040937052,0.0,0.0018559164850375964,0.0007633693831530764,0.0,0.00044336232353089146,0.0001928415476504597,0.0,6.056745289242826e-05,-0.00025428712891880425,0.0,0.0007597702176644816,0.00035022682110138706,0.0,0.0004111396301732384,0.000271570146214799,8.93564778380096e-05,0.0012324402604099304,0.0006733958432550935,-0.00014719166792929173,0.00024232913988271322,0.0001156605366122676,-0.00020903666503727436,0.00010392481792223407,6.85843130122521e-05,-5.724516973714344e-05,0.0008269629558162705,3.8171152118593456e-05,0.0004908814024020102,1.4873782056383789e-05,5.323162768036127e-05,-0.00015794776680195356,-8.687689460202818e-05,0.0,-0.00012826524392949067,9.335381237178809e-06,0.0,0.00016869911287358262,-1.995019872992998e-05,0.0,0.00012697937057964736,-0.00014258600675020716,0.0,-0.00010833190677658422,-3.0349731678143143e-05,0.0,0.00010121795463419403,0.00038359537129508683,0.0,0.0003665790215018205,0.0005657028895802796,0.0,0.0005825545266270638
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0009072380384895951,0.0005494421665207483,0.0,0.0005959863236057572,0.000495816102338722,0.0,0.0013361999188782646,0.0005642430674924981,0.0,0.0010562168637170543,0.0005496705832365479,0.0,0.0005741879517654525,0.0003516282318946651,0.0,0.0002042974311893886,-4.829613272704591e-05,0.0,0.0004883219465955335,-1.0596567417451297e-05,0.0,-7.875536219216884e-05,-0.00018991513083165045,-4.765122546814382e-05,-0.0032125562840371914,-0.0012430619044965852,-4.30247321492061e-05,-0.0006355103301029885,-0.0011279399329941953,-8.349938012543134e-05,-0.0010448434938541596,0.00018960219862222517,-0.00012058509659254924,0.0008890085184248165,-8.820726885460318e-05,0.00021939251208095813,-0.00024823790791486997,0.0,-0.000224509688513308,-0.0002825270805624314,0.0,-0.00031899002536391665,0.0001616923479741672,0.0,0.00043735825594922064,0.00013035580626819866,0.0,0.00020194621740301954,0.0007173082105418871,0.0,0.00045644398615422686,0.00027348597526724914,0.0,0.00030822378814434617,-0.0005474322461896009,0.0,-0.0006354174040325234,0.0005174078137497417,0.0,0.00022604630852583794
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0012242042904836126,0.0006559543093317188,0.0,0.0007667990747722797,0.0006569518925971351,0.0,0.0014334440711536445,0.0006773324809910264,0.0,0.0013257119325862732,0.0006847686323544622,0.0,0.00039969821882550604,0.00013865807559341193,0.0,-0.00020059852133272216,-0.0003428985485334124,0.0,1.758749825967243e-05,-7.768465035042027e-05,0.0,4.544181560049765e-05,0.0003175349662342342,-5.2591032581403855e-05,0.0007901220532949083,0.0005103765445528552,-0.00011977045680396259,0.00042422156795510093,0.00012768980624969117,-0.00012007027340587229,0.00036727468033859623,0.00014705835503264097,0.00016834211783134378,0.000670104707023711,0.00018770100443362024,0.00012041688358294778,-0.00011036576535843778,8.227007172536105e-05,-0.00022207234585948753,-0.00044624847359955313,0.0,-0.0002234755500103347,-0.00018181177445512732,0.0,0.0003173794738904689,-5.097747285617515e-05,0.0,0.0002853416255675256,6.502546628325945e-05,0.0,5.83942491630296e-05,-8.997674354759511e-05,0.0,6.049020041245967e-05,0.00031217267096508297,0.0,0.00029230710584670304,0.0007157395817921497,0.0,0.0007419774170557503
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0027709318324923514,0.000993929924443364,0.0,-0.003492692793442984,-0.0030062299233759404,0.0,-0.00671620357377833,-0.003500260385517322,0.0,-0.00495433326703278,-0.0015056757481306704,0.0,0.0014513485916904756,0.0016225282407867781,0.0,0.0006407654762733728,-0.0005737890941963997,0.0,0.00046035175597353373,-8.032137026020792e-05,0.0,-0.0005825363541043771,-0.0001492085024710832,-0.00018295482703251765,-0.0003946498490404338,-5.0160757236881185e-05,-0.0004960543871857226,-2.563927377195796e-05,0.00024120199712342582,0.0024625745424100387,-0.0014328078502512654,0.00022971960730501452,-0.00021053977574410964,-0.0009720675435528392,0.00020662679278757423,0.0003467529024274074,-0.0011306356614431935,9.458028362132608e-05,-0.001330769364894877,-0.00038736221271392426,0.0,-0.00036954932475055104,-0.0002421653312194394,0.0,-0.0004904022534719843,3.3715861191012665e-05,0.0,0.00015306287968996912,-3.0317171222122853e-05,0.0,-5.5851139304650136e-05,6.219758795850794e-05,0.0,0.00022062480178647092,0.00030703232863743324,0.0,0.0002811085207213182,0.0005689731240272522,0.0,0.0005506179307121783
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0008179600501898676,0.0004737245046999305,0.0,0.0009209367260336876,0.0007315619131259154,0.0,0.001906323686853284,0.0008839608832204249,0.0,0.0012830713258631477,0.0004902549669213841,0.0,0.00042821151938653656,0.00027950342521648963,0.0,0.0002653397308949934,7.657156238565222e-06,0.0,0.0004224301540853048,0.00016134646133650677,0.0,5.415177665781812e-05,0.00016758595646024332,0.00010581744136288762,-0.00024025214408538887,6.722542657371378e-05,-0.0002899081609211862,-0.0001646598177285341,5.646387031447375e-05,-0.00023126823958591558,0.00012484532329835928,0.00018002154702116967,-0.00017920511934789828,0.0006288066358683864,0.00013255837955512107,0.00038009446463547645,9.1014758872916e-05,6.170257402118295e-05,-0.0001068489932367811,-0.0002010036673163995,0.0,-0.00011287967112366459,0.00014038511653780006,0.0,0.0003195395147849922,-0.00019310228530230233,0.0,1.1114135941170388e-05,-0.0002583929104912386,0.0,-0.0001676884971129766,-0.00022369921160134254,0.0,-0.00011173648281328496,6.764032266801223e-05,0.0,5.435707251308486e-05,0.0001994424918666482,0.0,0.00021519711706787347
