crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.5947789,0.5999433,0.8230441,0.8374083,0.9928678,0.9,0.9,0.36082134,0.3718014,0.9622642,1.0,1.0,0.3718014,0.3718014,0.33449054,0.33579287,0.60721374,-0.025286077479078295,-0.0017818030037430642,-0.005485666541076435,0.0011602597319539754,-0.0033706829904221304,-0.00015855660579398224,0.0014822841676705397,-0.0008951795243623435,3.3223834889815163e-05,0.0,0.0,0.0,-0.002418567066130287,-0.0006413878589553114,-0.0036743632265296843,0.001259491983241682,0.006160920341486545
0.9231587,0.9310345,0.3095521,0.30381966,0.30381966,0.9,0.9,0.63082135,0.64293236,0.9622642,1.0,1.0,0.64293236,0.64293236,0.41449052,0.6046818,0.7072137,0.017010981339743044,0.003278613669204168,0.014530260634752861,0.01301288686990851,-0.0004716933590577604,0.001902591708290823,0.0013075329543509751,-0.0008206772547756394,-0.0017080694768643562,0.0,0.0,0.0,-0.0006610147870073337,-0.0011648559475521895,0.0008355469903376101,-0.0020279464428460607,0.007495032879547117
0.76400965,0.7273349,0.83393335,0.9444444,0.9762011,0.8227389,0.9,0.6131742,0.6279496,0.9622642,1.0,1.0,0.6279496,0.6279496,0.57449055,0.61912626,0.62721366,-0.0009843760647838219,0.0001584136951392459,-0.0058370612690238025,-0.0045870952040208066,0.0008716163084074827,-0.0007056780263240723,0.0012610617125199091,0.0014244296483540172,0.00035650933571764777,0.0,0.0,0.0,0.001931615495278355,0.0011939495378595867,0.0014343183710843737,-0.0019676915825152753,0.004322890267210382
0.9231587,0.9310345,0.22684462,0.2226438,0.2226438,0.9,0.9,0.53023314,0.54919976,0.9622642,1.0,1.0,0.54919976,0.54919976,0.5107405,0.6069041,0.4502136,0.017749699748367324,0.0031282926052054205,0.01889372885103646,0.016684598458390463,0.0010208839820343434,0.0016920840534423102,0.0013700054177314316,0.0018035962800026922,0.0011085609824936506,0.0,0.0,0.0,0.0014339180018658468,0.0014332921020646736,0.0008052742703884165,-0.0015636291317065968,-0.0033071529736407464
0.9231587,0.9310345,0.4172892,0.40956163,0.40956163,0.9,0.9,0.8108214,0.8197391,0.9622642,1.0,1.0,0.8197391,0.8197391,0.80949056,0.6980152,0.64621365,0.014723946703991176,0.002976969375349362,0.006681476786030278,0.008433403237142648,-0.0009114158125430272,0.0017270782508806756,0.0014332236918195877,-0.002806860772285648,-0.00419259688041674,0.0,0.0,0.0,-0.0020915890722379283,-0.003380463254733858,-0.001731749207908827,-0.004463039476076124,0.004369411486195668
0.7066087,0.7409425,0.76248634,0.9762011,0.80934864,0.9,0.9,0.42905673,0.45132473,0.9622642,1.0,1.0,0.45132473,0.45132473,0.4257406,0.5057929,0.4612136,-0.007717684553152297,0.0007978715422654786,-0.004288025058999737,-0.0070642527342046095,0.0008880734136999129,0.0008907042233170967,0.0013636743157809609,0.002863658399397017,0.0032160674377921293,0.0,0.0,0.0,0.002586172899643391,0.002796129229705909,0.0007381801040556748,0.0012564658118526043,-0.0024844377176723984
0.85690004,0.8242123,0.7221636,0.9444444,0.7272933,0.79673856,0.9,0.5502328,0.56558865,0.9622642,1.0,1.0,0.56558865,0.56558865,0.5132405,0.53023744,0.64421374,0.010870496057738856,0.001675910426482396,-0.0032749410725327883,-0.005193883035752256,8.46470129968951e-05,-0.0023141784009498,0.0013095581334075185,0.001107684371144715,0.00048535770512619274,0.0,0.0,0.0,0.0009694790398366267,0.0008888995661642964,0.000542678598828771,-1.9462408073673588e-05,0.004219334758960139
0.9231587,0.9310345,0.1705373,0.1673792,0.1673792,0.9,0.9,0.41729197,0.43629265,0.9622642,1.0,1.0,0.43629265,0.43629265,0.4894905,0.3280152,0.5662137,0.01476014137771176,0.002936865465149355,0.02028672929753399,0.01572218511683491,0.0018987935408761533,0.0012078244904070016,0.0015044957626051524,0.002300117239260947,0.0022628472597250255,0.0,0.0,0.0,0.0017713752055727007,0.0020882141354355743,0.00045180454823993217,0.003788725098715878,0.0009182365035675916
0.8021798,0.6602158,0.8503961,0.9762011,0.88530415,0.9,0.9,0.33905646,0.35725924,0.9622642,1.0,1.0,0.35725924,0.35725924,0.54324055,0.30357063,0.43021363,0.012795134959915742,-0.00033229198353201095,-0.009818500439475936,-0.008102360993330646,-0.00035757387292610133,-0.0003891095821952652,0.0013763295475676168,0.00010936675503029704,0.0012020894981470119,0.0,0.0,0.0,-0.0001388470145949502,0.0006371088839022029,0.003781485195571602,0.0026537827588638684,-0.004644594370540492
0.9030539,0.81457967,0.7727843,0.75847346,0.9444444,0.9,0.787427,0.40140948,0.42050555,0.9622642,1.0,1.0,0.42050555,0.42050555,0.44199055,0.4824596,0.4662136,0.021728880155253455,0.0017002273747304764,-0.003521369162355742,0.0020121414291973654,0.0005426096105426465,0.0009035307843312707,-0.00038576030314835496,0.0027026603771389936,0.003058945582634155,0.0,0.0,0.0,0.0026776538843104186,0.003336949418850783,0.0012812078687964778,0.001319745905482244,-0.0024971151481770777
