crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.5947789,0.5999433,0.8230441,0.8374083,0.9928678,0.9,0.9,0.36082134,0.3718014,0.9622642,1.0,1.0,0.3718014,0.3718014,0.33449054,0.33579287,0.60721374,-0.04165184363758602,0.002843808427103621,-0.00601177480210304,0.002268421147433116,0.004570572122239645,-0.00031502777022765065,0.006329698951708612,-0.009896468579525244,-0.00371786938189397,0.0,0.0,0.0,0.0006524514955005406,-0.008698147850450408,-0.008145477630642693,0.002757950974746121,0.001196447419769711
0.9231587,0.9310345,0.3095521,0.30381966,0.30381966,0.9,0.9,0.63082135,0.64293236,0.9622642,1.0,1.0,0.64293236,0.64293236,0.41449052,0.6046818,0.7072137,0.028423646345824394,-0.002926646095697838,0.0214816016264847,0.009740542578248041,-0.02197071054575848,0.0033547110381053984,0.004234348111016551,0.0077318335207381605,0.0017157598658665415,0.0,0.0,0.0,-0.00029394163776760726,0.005642281043666819,0.001204479210025827,-0.001251482867622375,0.0014358654431575614
0.76400965,0.7273349,0.83393335,0.9444444,0.9762011,0.8227389,0.9,0.6131742,0.6279496,0.9622642,1.0,1.0,0.6279496,0.6279496,0.57449055,0.61912626,0.62721366,-0.0030985890777072323,0.0028413121860810836,-0.006412727812947872,-0.005567672745071151,0.01358643852341968,-0.0007914028399571643,0.004596373703652525,0.007818649527876018,0.003307279390761372,0.0,0.0,0.0,0.0001582485251972919,0.0071235958848550615,0.003383427231668911,-0.0013799464415029555,0.0013971875764263008
0.9231587,0.9310345,0.22684462,0.2226438,0.2226438,0.9,0.9,0.53023314,0.54919976,0.9622642,1.0,1.0,0.54919976,0.54919976,0.5107405,0.6069041,0.4502136,0.02612945854958198,-0.0032276616931233002,0.025069805788798773,0.015923322695733343,-0.0235838609045806,0.0028317159174557714,0.003495357537408126,0.004593426027888718,0.002717634949034413,0.0,0.0,0.0,0.0016624959418447556,0.004508552790985595,0.001147808251680933,-0.0003120833463975441,-0.001042232217290994
0.9231587,0.9310345,0.4172892,0.40956163,0.40956163,0.9,0.9,0.8108214,0.8197391,0.9622642,1.0,1.0,0.8197391,0.8197391,0.80949056,0.6980152,0.64621365,0.025743399423146004,-0.0013798083887019649,0.008092418942371504,0.009240746736370363,-0.016355039816259246,0.0032246457814154496,0.005345475065216994,0.012280213598189808,-0.0022175500720806054,0.0,0.0,0.0,-0.0062516172820543696,0.005294449013365935,-0.0029027866573885226,-0.0045677125921840265,0.001970795723542257
0.7066087,0.7409425,0.76248634,0.9762011,0.80934864,0.9,0.9,0.42905673,0.45132473,0.9622642,1.0,1.0,0.45132473,0.45132473,0.4257406,0.5057929,0.4612136,-0.015567015286558732,0.002099358973577308,-0.006418523871727486,-0.008876638302445602,0.00813231815506623,0.0015217638158719906,0.0054565320491293005,-0.0014751355073757929,0.0017367032997037762,0.0,0.0,0.0,0.003145782788872325,-0.00010318718605275189,0.00034901922705478264,0.001054323072632201,-0.0008201561228233026
0.85690004,0.8242123,0.7221636,0.9444444,0.7272933,0.79673856,0.9,0.5502328,0.56558865,0.9622642,1.0,1.0,0.56558865,0.56558865,0.5132405,0.53023744,0.64421374,0.018693722933831005,-0.00035758863141828413,-0.004332426471896174,-0.005560842510739349,0.002900471513409707,-0.0031670320431932244,0.005222947994052954,0.0043416174726894205,0.0026149294631764857,0.0,0.0,0.0,0.0009803582660693098,0.004950446762090386,0.0026141461640151343,0.0007667461695830949,0.0008248652896677556
0.9231587,0.9310345,0.1705373,0.1673792,0.1673792,0.9,0.9,0.41729197,0.43629265,0.9622642,1.0,1.0,0.43629265,0.43629265,0.4894905,0.3280152,0.5662137,0.022745414006887045,-0.003971813752235778,0.027265669214449367,0.016544645917851045,-0.028879829725228182,0.0015758998762806261,0.003501782120507663,-0.002955233197794671,0.0014822708076426944,0.0,0.0,0.0,0.001752737856729458,-0.0014517446999170727,0.001491986932766236,0.0013230196751876763,0.0001074098865229389
0.8021798,0.6602158,0.8503961,0.9762011,0.88530415,0.9,0.9,0.33905646,0.35725924,0.9622642,1.0,1.0,0.35725924,0.35725924,0.54324055,0.30357063,0.43021363,0.013986627412407028,0.003225866327028607,-0.010689602954966682,-0.007300246038294454,0.010498940105864812,1.2262968949789157e-05,0.006419417500659478,-0.007668612933696416,-0.002033553598691122,0.0,0.0,0.0,0.0010777649712561002,-0.006327560150842623,0.005697407903530804,0.0014940294305492664,-0.0021641572250858877
0.9030539,0.81457967,0.7727843,0.75847346,0.9444444,0.9,0.787427,0.40140948,0.42050555,0.9622642,1.0,1.0,0.42050555,0.42050555,0.44199055,0.4824596,0.4662136,0.03537800842420852,-0.00013698664421482644,-0.005215426011712289,0.005851052814859892,0.010096618037480243,0.001287644531524988,-0.0003354590662238957,-0.001068764505917428,0.001487948413023961,0.0,0.0,0.0,0.0017607360837976773,-0.0013706401245372035,0.002222222299854703,0.001476728043090878,-0.001611191488247072
0.7906413,0.609331,0.7902884,0.7756534,0.9444444,0.9,0.7262355,0.5755272,0.5895506,0.9622642,1.0,1.0,0.5895506,0.5895506,0.5632405,0.4257929,0.6882137,0.007074654902007424,0.0030527760275300244,-0.006364944111200933,0.004595246179231165,0.014537083769736704,0.0036046562439892038,-0.0064176018114723565,0.005429380375021566,0.003000947601428201,0.0,0.0,0.0,0.0014067623217746726,0.005455910252078936,0.0037927713301779513,0.0032495008723286123,0.0010250337249891222
0.9231587,0.9310345,0.31871566,0.31281352,0.31281352,0.9,0.9,0.6914095,0.7001039,0.9622642,1.0,1.0,0.7001039,0.7001039,0.6019905,0.5569041,0.7212137,0.023314088794254152,-0.0033596672265267195,0.014434022653266375,0.010325085329671349,-0.019806177507292307,0.002378675501711829,0.0026156700289771996,0.009504618287284083,0.0011684591963784501,0.0,0.0,0.0,-0.0013105697068552166,0.007168868562489461,0.00022859029148365338,0.00013928572187169868,0.0016744411955047472
0.79122406,0.71064264,0.76215065,0.9444444,0.76242715,0.6869545,0.9,0.39552712,0.41429204,0.9622642,1.0,1.0,0.41429204,0.41429204,0.35074055,0.41912618,0.57621366,0.008170448352622173,0.0029009676247565967,-0.00589074540421522,-0.0068313523003860534,0.005282739690406042,-0.005735921738887508,0.007078669681569042,-0.002295885921653415,0.0015525701188988453,0.0,0.0,0.0,0.0037502528162170483,-0.0025032865924835414,-0.001991679105113836,0.0017969973324068952,0.0005378202313604251
0.5527625,0.68266875,0.59966624,0.8129072,0.9444444,0.9,0.6599131,0.13552722,0.15946645,0.9622642,1.0,1.0,0.15946645,0.15946645,0.09199047,0.52579296,0.2952136,-0.055733513524130716,0.0015373000255827338,0.0019383381871612348,6.833618190797975e-05,0.0008689639923864065,-0.0007556262074689408,-0.010157000520890191,-0.04038198403618155,-0.017664217168251877,0.0,0.0,0.0,-0.006281858448634401,-0.02567169783217097,-0.02347033501781926,0.0008500416331243454,-0.0008191476908845854
0.8219933,0.8198062,0.3726968,0.9444444,0.36579502,0.79247934,0.9,0.4561154,0.4730291,0.9622642,1.0,1.0,0.4730291,0.4730291,0.43699056,0.61023736,0.5292136,0.01690248742405077,0.0001871383137556601,0.009322470430065535,-0.005434551359999719,-0.015631218394736343,-0.002098193387078796,0.00658652699141388,0.002253859599425709,0.0034767852221160534,0.0,0.0,0.0,0.0024308799440298495,0.002869547803796186,0.0035729091249628443,-0.00033119609824567344,7.889842269087292e-06
0.90690005,0.9418765,0.4457335,0.9762011,0.45405328,0.9,0.9,0.6214096,0.62974644,0.9622642,1.0,1.0,0.62974644,0.62974644,0.7969905,0.32579294,0.7042137,0.02585008982646201,-0.0037794233376540216,0.004345190426652842,-0.008166443908860545,-0.015960946882001913,0.002529681223466075,0.004859662448369767,0.0090385673693264,0.002042483726076991,0.0,0.0,0.0,-0.00017048309731198082,0.007229220966236301,-0.004217821350627421,0.00176487808950538,0.001963597388873379
0.8219933,0.8062098,0.8078714,0.87267554,0.9444444,0.9,0.77933615,0.78317416,0.7898547,0.9622642,1.0,1.0,0.7898547,0.7898547,0.70449054,0.67245966,0.6552137,0.012270320878352938,0.0009295276970035928,-0.007012749071349902,-0.0009621313835143139,0.012573973554525492,0.0017521081214310202,-0.0016075723912767998,0.014159248721518367,0.0004792124321469142,0.0,0.0,0.0,-0.0055567785254767455,0.009219902625388451,0.0027866734386156546,-0.004303996445722904,0.002640466996868188
0.83737797,0.86883026,0.53669405,0.9444444,0.5267553,0.83986926,0.9,0.7402331,0.7493131,0.9622642,1.0,1.0,0.7493131,0.7493131,0.6919905,0.6669041,0.64821374,0.017223858813021985,-0.001522543773915428,0.004872689934828659,-0.004111353327255535,-0.012584765759301102,-9.977409206433905e-05,0.005194159264749901,0.0118862259246152,0.00029129860043578546,0.0,0.0,0.0,-0.0038365297244883456,0.0066412385552036745,0.00040477439092954687,-0.0024275432719414454,0.0018971832748454316
0.9231587,0.9310345,0.26256713,0.25770476,0.25770476,0.9,0.9,0.5190568,0.53119195,0.9622642,1.0,1.0,0.53119195,0.53119195,0.44199055,0.41468185,0.6852137,0.024110158352161574,-0.003754299905542423,0.020661585423973127,0.013068009993533018,-0.022066020531425316,0.0011227249794560836,0.0031240995428622616,0.004151710171252498,0.0031081619936434053,0.0,0.0,0.0,0.0025003217391482264,0.004112582704769329,0.0032407381395191436,0.0020657603316643737,0.0012146558795770705
0.6598722,0.5989855,0.8434268,0.9444444,0.839055,0.5790193,0.9,0.30729204,0.32741868,0.9622642,1.0,1.0,0.32741868,0.32741868,0.42074054,0.42912632,0.41721362,-0.02001290587115533,0.0040803031435672835,-0.008594822884852948,-0.0062630865309985465,0.007061864944152591,-0.005737460847960891,0.0063104822505777106,-0.011416657288415628,-0.002965103795330931,0.0,0.0,0.0,0.0026115342067667855,-0.010040862748646691,0.0003433975001259944,0.001893711508020852,-0.0018902265719879035
0.66698176,0.06693281,0.86941165,0.9444444,0.9444444,0.9034291,0.06470172,0.4884684,0.50476116,0.9622642,1.0,1.0,0.50476116,0.50476116,0.4132405,0.5591264,0.50121367,-0.02533326114030591,-0.0114610955913554,-0.0077315824826676115,-0.011672858540667939,0.005630644665680905,0.001410066098240746,-0.09638126312364469,0.002802821806084257,0.00272068877711137,0.0,0.0,0.0,0.0020393019130162853,0.0033621985620677485,-0.0013646748179574628,-0.0016180119570979737,0.0002644788456562057
0.91045487,0.7104199,0.70547837,0.9166222,0.7379079,0.9,0.9,0.49788004,0.5155037,0.9622642,1.0,1.0,0.5155037,0.5155037,0.3019905,0.62801516,0.5442136,0.03165727837012615,0.002672709012709575,-0.0029546038612827197,-0.00012696238927056248,0.0040833828180262275,0.002309511750030621,0.00770621144266379,0.0048340874455081225,0.004050691385040316,0.0,0.0,0.0,0.0024177258517835386,0.005559358041577277,-0.0015471396219135748,-0.0024361111755323095,0.0004396014538288776
0.9231587,0.9310345,0.3800168,0.37297946,0.37297946,0.9,0.9,0.7608213,0.77050114,0.9622642,1.0,1.0,0.77050114,0.77050114,0.74449056,0.5680152,0.6992137,0.03125742130255303,-0.002951346986476373,0.009983527255099656,0.01258016702052414,-0.01818120484995999,0.0026523556472444055,0.0051128108403680475,0.012668827951023549,0.00015605468945022175,0.0,0.0,0.0,-0.0036103193610116987,0.008855321345096567,-0.0005379995767583829,-0.00034735518982792387,0.0025768137692550887
