Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing,Pos1_Unpaired,Pos1_Paired-Opening,Pos1_Paired-Closing,Pos2_Unpaired,Pos2_Paired-Opening,Pos2_Paired-Closing,Pos3_Unpaired,Pos3_Paired-Opening,Pos3_Paired-Closing,Pos4_Unpaired,Pos4_Paired-Opening,Pos4_Paired-Closing,Pos5_Unpaired,Pos5_Paired-Opening,Pos5_Paired-Closing,Pos6_Unpaired,Pos6_Paired-Opening,Pos6_Paired-Closing,Pos7_Unpaired,Pos7_Paired-Opening,Pos7_Paired-Closing,Pos8_Unpaired,Pos8_Paired-Opening,Pos8_Paired-Closing,Pos9_Unpaired,Pos9_Paired-Opening,Pos9_Paired-Closing,Pos10_Unpaired,Pos10_Paired-Opening,Pos10_Paired-Closing,Pos11_Unpaired,Pos11_Paired-Opening,Pos11_Paired-Closing,Pos12_Unpaired,Pos12_Paired-Opening,Pos12_Paired-Closing,Pos13_Unpaired,Pos13_Paired-Opening,Pos13_Paired-Closing,Pos14_Unpaired,Pos14_Paired-Opening,Pos14_Paired-Closing,Pos15_Unpaired,Pos15_Paired-Opening,Pos15_Paired-Closing,Pos16_Unpaired,Pos16_Paired-Opening,Pos16_Paired-Closing,Pos17_Unpaired,Pos17_Paired-Opening,Pos17_Paired-Closing,Pos18_Unpaired,Pos18_Paired-Opening,Pos18_Paired-Closing,Pos19_Unpaired,Pos19_Paired-Opening,Pos19_Paired-Closing,Pos20_Unpaired,Pos20_Paired-Opening,Pos20_Paired-Closing
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.913924041029531e-06,2.2164281144796405e-05,0.0,3.704493123223074e-05,0.0001903505485097412,0.0,0.00033403980589355345,0.0002757652053333004,0.0,0.00033210164452611934,0.00017404190784873209,0.0,0.00043605872906482546,0.000549785987532232,0.0,0.000474045918090269,0.0005055792204802855,0.0,0.00018731067855696894,0.0003000687259191181,0.0,-4.965990374330431e-06,0.00016702566936146467,2.058189711533487e-06,0.00020983060152502731,8.444912018603646e-06,8.492797845974565e-05,0.0005526064883451909,7.679337737499736e-05,0.00022642559721134604,0.00042870044235314707,8.120315964333713e-05,0.0003834085975540802,0.0003967515641124919,2.5012206751853228e-05,0.0003318794538790826,1.6512737274752e-05,0.0,-4.7823665286159665e-05,-0.00027709822068572976,0.0,-6.443622198275988e-05,-8.016877749469132e-05,0.0,6.657251516116958e-05,0.00011614937095146161,0.0,-3.70569186998182e-05,0.0002995565168384928,0.0,6.176010509079789e-05,0.00034358912031166254,0.0,-3.1645410563214684e-05,6.262130395043642e-05,0.0,0.00011464094481198117,1.4895828935550525e-05,0.0,3.3623984054429454e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.2461874214059207e-05,4.479310995520791e-05,0.0,6.916312151588499e-05,0.00018036974623100832,0.0,0.0003700469277009688,0.00031023315663333053,0.0,0.0005140291564748622,0.00033279945881076856,0.0,0.0004798276129986334,0.000600633805297548,0.0,0.0005856414895970374,0.0005960923750535585,0.0,0.00022663751311483794,0.0003930346440756693,0.0,4.159340456681093e-05,0.00012514453643234447,1.6658173262840136e-05,0.0003434476403344888,2.4156066865543834e-05,0.00018696803175771492,0.0006960360956145451,6.759516440070001e-05,0.0002981364786683116,0.0005228726541099604,0.00010259309958200902,0.0005337279621744529,0.0005682091094786301,4.011722761788406e-05,0.0005717080885369796,9.732679878652561e-05,0.0,4.108325185370631e-05,-0.0003043446180527098,0.0,-8.424555038800463e-05,4.498259659158066e-06,0.0,0.00013420579634839668,0.00010012869755883002,0.0,-0.000101793532994634,0.0003440260051866062,0.0,6.472190463682637e-05,0.0003209789004176855,0.0,-6.407086675608298e-06,5.83797597209923e-05,0.0,0.00012043472510413267,1.1205643240828066e-05,0.0,4.151363784330897e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.060089704580605e-06,1.4716868827235885e-05,0.0,6.115046258855727e-05,0.00016548160834645387,0.0,0.00019804995239610434,0.00021127284358954057,0.0,0.00032166492979740724,0.00010665762667485978,0.0,0.00029144468079721263,0.0002606611502051237,0.0,-0.001441070112705347,-0.001459519205527613,0.0,-0.0005207232217435375,-0.0012630751450524258,0.0,0.0002518983231129823,-0.000743855870950938,-3.8514805783051995e-06,-0.0011274144487106242,0.00012119281340346789,0.000136266107292613,0.0006478783977217972,5.3006249363534155e-05,0.00013898760138545186,0.00034592577794683165,8.17676006408874e-05,0.0004125238151755184,0.00017269738098548259,1.4338343826238997e-05,0.00025510242965538055,6.4288956054952e-05,0.0,-0.00010299306353772408,-0.0003226428374182433,0.0,-0.00010841298199011362,0.00023644383474675124,0.0,-0.00036803137234528546,-0.0007597513013570278,0.0,0.0003052000499155838,-0.0011099965483299457,0.0,-0.00028388198792526963,-0.0015145355090498925,0.0,0.0002798376352075138,9.31128952652216e-05,0.0,9.282845130655914e-05,-8.885167189873756e-06,0.0,3.849627100862563e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6452149575343357e-05,3.523645405948628e-05,0.0,7.798152677423786e-05,0.0001688321845722385,0.0,0.00030608887310336287,0.0002502493228530511,0.0,0.00033626698663283603,0.0002449033507218701,0.0,0.00038227479650231543,0.00047393041240866295,0.0,0.0004440254415385425,0.0004587438493035734,0.0,0.00011749772565963212,0.00024965946446172895,0.0,1.528876025986392e-05,0.00016761608916567638,1.2963070767000317e-05,0.0003334002513292944,-2.0805103122256694e-06,0.0001049008064728696,0.0008172675431706012,0.00013793842575978487,0.0003088230658613611,0.0005625085685460363,0.00015567240363452582,0.00042962111183442175,0.00044697728066239506,6.0622880409937354e-05,0.0004065501346485689,4.453122230188455e-05,0.0,1.2657555635087192e-05,-0.00020884630997898058,0.0,-4.640981236661901e-05,-2.0180764113320038e-06,0.0,6.287842661549803e-05,0.00012225654827489053,0.0,-2.6306705840397627e-05,0.00039386833494063465,0.0,0.00010392120653705205,0.0004052026334102266,0.0,-2.4551524620619603e-05,7.806990273820702e-05,0.0,0.00015836398844840005,2.2981250804150477e-05,0.0,3.728729294380173e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.8197055906057357e-05,2.4996968131745235e-05,0.0,4.4759421134585866e-05,0.00014476411946816369,0.0,0.00034188312689366286,0.0002682013320736587,0.0,0.0004467049513186794,0.00029727700426519733,0.0,0.000422221673943568,0.0004890333057846874,0.0,0.0005044487916165963,0.0004350434237858281,0.0,8.829407051962335e-05,0.0002860320606851019,0.0,3.949180849303957e-05,0.00014255238056648523,1.0374037228757516e-05,0.0003418534598131373,4.455742033314891e-05,0.00013680091011337937,0.000634664008684922,9.514466451946645e-05,0.00015547739109024407,0.0004944516647083219,0.00011926895997021347,0.0004168913478497416,0.00037085523625137286,5.4341964714694767e-05,0.0002968692342983559,8.178874122677371e-07,0.0,9.96928913082229e-06,-0.00022794791148044168,0.0,-7.335470778343733e-05,-1.0113108437508345e-05,0.0,0.0001225997882647789,0.00015275760408258064,0.0,-8.251851846580394e-05,0.00038109620014438407,0.0,0.0001262731079623336,0.00037700205168221144,0.0,-4.609253865055507e-05,4.336243887337332e-05,0.0,0.00014410588759346864,1.2102367618354037e-05,0.0,3.744685236597434e-05
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1782658954616635e-05,1.4685657470181468e-05,0.0,-0.0002545875924261054,0.00011767194839194417,0.0,-0.0010284479597612516,-0.0008809314561221981,0.0,-0.000890133901812078,-5.458047775846353e-05,0.0,-0.001302017249945493,-0.001882846675289329,0.0,-0.0018155823966662865,-0.001610741598851746,0.0,1.2193296861369163e-05,8.163107420841698e-05,0.0,-0.00010120130020368378,7.392883610009449e-05,8.761107746977359e-06,0.0002386341030069161,4.9672640161588786e-05,6.881765817524865e-05,0.0007890729111386463,3.856591531075537e-05,0.00028941249882336707,0.00045626077146152964,7.49904826079728e-05,0.0004651877874857746,-0.0013754438389878487,5.7326691458001736e-05,-0.0017450255621224641,-0.00037614560962538233,0.0,0.000630500244697032,0.0013648219862079714,0.0,0.000290796226618113,0.000744534602836211,0.0,1.7396486673533217e-05,0.00014443586922425312,0.0,-0.00012701826621196231,0.00035508407177985645,0.0,0.0001246734270171146,0.0003751597399241291,0.0,-3.616801785028656e-05,4.17950944029144e-05,0.0,0.0001355329775833525,1.516060219728388e-05,0.0,4.2237518209731205e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.983375746931415e-05,1.69126498803962e-05,0.0,6.421788704756181e-05,0.0001482264616061002,0.0,0.00023504723540099804,0.00019445184036158026,0.0,0.0002662270245491527,0.00016637553213513456,0.0,0.0004225868816138245,0.000537927023251541,0.0,0.0006405911414185539,0.000676525920862332,0.0,0.00021947494551568524,0.0003750164606026374,0.0,1.8623187934281304e-05,0.00024529904083465227,1.7645702391746455e-05,0.0003295810204872396,4.6301577240228655e-05,6.034837100742152e-05,0.0005983923212625087,0.00010950965210213326,0.00016936159139731898,0.0004839889195864089,0.00015052726143039764,0.00034582516062073407,0.0004601785534759983,7.61158304521814e-05,0.00033918816421646625,4.051219257235061e-05,0.0,-4.9752081322367305e-05,-0.000331827250047354,0.0,-9.003472427139058e-05,-2.0517775119515136e-05,0.0,0.0001530895759788109,0.00011019445550573436,0.0,-0.00010103576896653976,0.0003570797835709527,0.0,0.00011811751028290018,0.00034077571937814356,0.0,-1.7392215970630786e-05,6.267950622714125e-05,0.0,0.00013671889377292245,-2.479812246747315e-07,0.0,4.155068367253989e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.921643372043036e-05,1.6291121100948656e-05,0.0,3.669269528472796e-05,0.00017257896761293522,0.0,0.00033676758328510915,0.00028049765576724893,0.0,0.0004102651638095267,0.00022155722203024198,0.0,0.00041746633974980795,0.0005248709244187921,0.0,0.0005742129898862914,0.000586312386294594,0.0,0.0002094463102548616,0.0003808150194527116,0.0,4.6502564509864895e-05,0.00016129744893987662,1.4223333273548633e-05,0.0003392913639254402,5.943985001067631e-05,6.401504833775107e-05,0.000684237030800432,0.00010333339479984716,0.0002057530018646503,0.0005006342197884805,0.00016084018105175346,0.00036889081296976657,0.0004468600245309062,7.215062680188567e-05,0.0003517418712726794,2.733698027441278e-05,0.0,-3.4344005689490585e-06,-0.0002151651716849301,0.0,-5.711358451662818e-05,-8.271050370240119e-05,0.0,9.759085598489037e-05,0.00018054463347652927,0.0,-5.912994845857611e-05,0.0004961364762857556,0.0,0.0001359748660615878,0.000533591287676245,0.0,-3.617494065110805e-05,7.574365808977745e-05,0.0,0.00018335150511120446,2.819570465362631e-05,0.0,5.777989252237603e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0416899715201e-05,3.0022849787201268e-05,0.0,7.960950235428754e-05,0.00016707727205357516,0.0,0.00028796832028092466,0.0002445490122772753,0.0,0.00036655025054642464,0.0002651729686863291,0.0,0.00039101176080293956,0.0004633130950969644,0.0,0.00044505291909445075,0.00044136746611911804,0.0,0.00017850304619059898,0.00034776505759509746,0.0,4.0661157472641205e-05,0.00018976284918608143,1.4754572475794703e-05,0.0003608009425806813,4.061451843881514e-05,0.00017551073484355583,0.0006481904731481336,8.937662005337188e-05,0.00021923797721683512,0.0004593477037269622,0.00010339013009797781,0.0003792631789110601,0.00032775258587207644,1.659149449551478e-05,0.00030755106010474267,2.7305472976877353e-05,0.0,-2.9493760648620083e-05,-0.0002990880903962534,0.0,-7.324210549995769e-05,-3.634642511315178e-05,0.0,0.00011988025885329989,0.00012483178218190006,0.0,-7.163641399529297e-05,0.00034688852552790196,0.0,7.36024619982345e-05,0.0003641080280067399,0.0,-3.262857862864621e-05,5.2890051229042e-05,0.0,0.00013717775349505245,-8.711364207556471e-06,0.0,2.049606468062848e-05
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.072869199764682e-05,2.6274713782186155e-05,0.0,9.993762847443577e-05,0.00017015940771671013,0.0,0.0003176017211080762,0.00023898863408248873,0.0,0.0003469142776157241,0.00023057803722622338,0.0,0.0003791414792794967,0.00046949872019467874,0.0,0.0005110650730784982,0.0005356156913330778,0.0,0.00015648454002075595,0.0003030722856419743,0.0,3.9195928256958726e-05,0.00017014794146234636,2.0199315040372314e-05,0.0003351461931015365,4.264004761353135e-05,0.00014800530130742117,0.0006008481362368912,6.569654811755754e-05,0.00023441497469320894,0.0004700535329175182,6.73987460322678e-05,0.0004754376871278509,0.00038088503846665843,2.212618594057858e-05,0.00036284980931668544,5.293752336001489e-05,0.0,2.3885096816229634e-05,-0.00018027872312813997,0.0,-4.449879750609398e-05,-4.177772942057345e-05,0.0,7.753434831101913e-05,0.00013285189954331144,0.0,-3.206618202966638e-07,0.0003794675908284262,0.0,0.00011475038205389865,0.000415188770275563,0.0,-3.19745090610013e-05,7.834961084881797e-05,0.0,0.00013647306186612696,1.0351064411224797e-05,0.0,3.834109025774524e-05
